symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
UEC,2016-04-30,False,Q3,2016,10-Q,0.0,-2936921.0,-3679055.0,-0.03,-0.03,0.0,59558492.0,11115132.0,2113915.0,10086805.0,33630461.0,-10265296.0,-64571.0,10324264.0
ABM,2016-04-30,False,Q2,2016,10-Q,1257100000.0,11800000.0,4400000.0,0.08,0.08,0.165,2184500000.0,903400000.0,568200000.0,45700000.0,992200000.0,56000000.0,-94400000.0,28600000.0
BBY,2016-04-30,False,Q1,2017,10-Q,8443000000.0,372000000.0,229000000.0,0.71,0.7,0.73,12901000000.0,9282000000.0,6334000000.0,1845000000.0,4426000000.0,483000000.0,-42000000.0,-612000000.0
BOX,2016-04-30,False,Q1,2016,10-Q,90155000.0,-38592000.0,-38575000.0,-0.31,-0.31,0.0,434193000.0,267351000.0,200720000.0,182690000.0,121575000.0,-4231000.0,-4386000.0,5452000.0
BKE,2016-04-30,False,Q1,2016,10-Q,243543000.0,36430000.0,23097000.0,0.48,0.48,0.25,564819000.0,357486000.0,85482000.0,153415000.0,425501000.0,12319000.0,-7933000.0,-12156000.0
CMN,2016-04-30,False,Q3,2016,10-Q,173703000.0,23263000.0,13904000.0,0.34,0.34,0.0,706899000.0,225929000.0,91274000.0,25498000.0,447638000.0,51803000.0,-106916000.0,49033000.0
CBK,2016-04-30,False,Q1,2016,10-Q,100033000.0,-955000.0,-167000.0,0.0,0.0,0.0,155013000.0,93712000.0,47754000.0,25703000.0,88471000.0,-5051000.0,-729000.0,-23000.0
GCO,2016-04-30,False,Q1,2017,10-Q,648793000.0,17897000.0,10410000.0,0.5,0.5,0.0,1482276000.0,735390000.0,311013000.0,42750000.0,905686000.0,18546000.0,-17357000.0,-91979000.0
GEF,2016-04-30,False,Q2,2016,10-Q,839600000.0,82800000.0,31400000.0,1.33,1.33,0.42,3207200000.0,928100000.0,908700000.0,89600000.0,1000500000.0,57700000.0,25900000.0,-101200000.0
AEPI,2016-04-30,False,Q2,2016,10-Q,273162000.0,26114000.0,13780000.0,2.7,2.68,0.25,458305000.0,257300000.0,114547000.0,34745000.0,109468000.0,27521000.0,-8292000.0,-4852000.0
AGYS,2016-03-31,False,FY,2016,10-K,120366000.0,-4313000.0,-3765000.0,-0.17,-0.17,0.0,185157000.0,95501000.0,,60608000.0,123473000.0,7218000.0,-21013000.0,-577000.0
IDT,2016-04-30,False,Q3,2016,10-Q,355154000.0,5676000.0,4237000.0,0.19,0.19,0.19,469278000.0,336757000.0,335334000.0,101135000.0,131764000.0,35833000.0,-16037000.0,-25654000.0
ARWAU,2016-02-29,False,FY,2016,10-K,29072.0,,-358576.0,-0.13,-0.13,0.0,84568646.0,56877.0,103196.0,10092.0,5000005.0,-387006.0,-84426928.0,84794707.0
