symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AE,2016-03-31,False,Q1,2016,10-Q,250531000.0,2339000.0,1430000.0,0.34,0.34,0.22,237915000.0,172420000.0,75797000.0,83099000.0,153012000.0,-2358000.0,-5492000.0,-928000.0
AAMC,2016-03-31,False,Q1,2016,10-Q,4820000.0,,-992000.0,-0.5,-0.5,0.0,68135000.0,,,41646000.0,-184637000.0,-8279000.0,-132290000.0,-2329000.0
AINC,2016-03-31,False,Q1,2016,10-Q,13409000.0,-512000.0,-1732000.0,-0.86,-1.51,0.0,164799000.0,151628000.0,20596000.0,122438000.0,131683000.0,70680000.0,-70000.0,1556000.0
BTX,2016-03-31,False,Q1,2016,10-Q,2073000.0,-23758000.0,-17112000.0,-0.19,-0.19,0.0,80114000.0,32907000.0,13669000.0,27132000.0,59592000.0,-14313000.0,-1665000.0,764000.0
CVM,2016-03-31,False,Q2,2016,10-Q,126501.0,-6273603.0,-8844855.0,-0.07,-0.07,0.0,15518836.0,9434090.0,5090486.0,6052090.0,-2938555.0,-10802755.0,-21644.0,11149807.0
LEU,2016-03-31,False,Q1,2016,10-Q,90000000.0,-10500000.0,-14600000.0,-1.6,-1.6,0.0,694900000.0,534700000.0,235200000.0,179700000.0,-180200000.0,-54900000.0,600000.0,
CMT,2016-03-31,False,Q1,2015,10-Q,45468000.0,4442000.0,2890000.0,0.38,0.38,0.0,138103000.0,61676000.0,27175000.0,14376000.0,91742000.0,7858000.0,-1247000.0,-1178000.0
CRMD,2016-03-31,False,Q1,2016,10-Q,41427.0,-4261330.0,-4231173.0,-0.12,-0.12,0.0,33609583.0,33569806.0,3063749.0,13184776.0,30519212.0,-5450588.0,6547842.0,265976.0
CVU,2016-03-31,False,Q1,2016,10-Q,12670032.0,-14359487.0,-9220220.0,-1.07,-1.07,0.0,114728556.0,104713103.0,42704679.0,824347.0,61588401.0,-5734209.0,,5646270.0
ESTE,2016-03-31,False,Q1,2016,10-Q,6864000.0,-6836000.0,-6421000.0,-0.46,-0.46,0.0,239914000.0,24060000.0,29864000.0,5684000.0,193452000.0,-15192000.0,-2385000.0,-3000.0
ELMD,2016-03-31,False,Q3,2016,10-Q,6035700.0,735689.0,466625.0,0.06,0.06,0.0,20007484.0,15193949.0,2888243.0,4934112.0,15952075.0,1670347.0,-284558.0,-49917.0
