symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
CQH,2015-12-31,False,FY,2015,10-K,270028000.0,,18173000.0,0.08,0.08,0.079,1195000.0,1100000.0,112000.0,917000.0,1083000.0,-2165000.0,,-18517000.0
CQP,2015-12-31,False,FY,2015,10-K,270028000.0,3042000.0,-318891000.0,-0.43,-0.43,0.0,12996327000.0,493475000.0,2065835000.0,146221000.0,,5748000.0,-9051000.0,-99306000.0
LNG,2015-12-31,False,FY,2015,10-K,270885000.0,-449313000.0,-975109000.0,-4.3,-4.3,0.0,19019589000.0,1782586000.0,2188086000.0,1201112000.0,1561403000.0,-265622000.0,-659423000.0,378574000.0
NHC,2015-12-31,False,FY,2015,10-K,906622000.0,67126000.0,46324000.0,3.34,3.2,1.54,1045329000.0,278942000.0,150656000.0,38208000.0,630996000.0,73963000.0,-63847000.0,-41675000.0
PRK,2015-12-31,False,FY,2015,10-K,63121000.0,,81012000.0,5.27,5.26,0.0,7311354000.0,,,119412000.0,713355000.0,88702000.0,-395468000.0,218526000.0
UUU,2015-12-31,False,Q3,2016,10-Q,4112908.0,19060.0,-174172.0,-0.08,-0.08,0.0,20213695.0,7977168.0,3226026.0,227138.0,16987669.0,-1640964.0,190461.0,1628214.0
ABBV,2015-12-31,False,FY,2015,10-K,22859000000.0,7537000000.0,5144000000.0,3.15,3.13,2.1,53050000000.0,16314000000.0,10894000000.0,8399000000.0,3945000000.0,7535000000.0,-12936000000.0,5752000000.0
ABT,2015-12-31,False,FY,2015,10-K,20405000000.0,2867000000.0,4403000000.0,2.94,2.92,0.98,41247000000.0,14155000000.0,9186000000.0,5001000000.0,21326000000.0,2966000000.0,406000000.0,-2236000000.0
AKR,2015-12-31,False,FY,2015,10-K,217262000.0,62661000.0,65708000.0,0.94,0.94,1.22,3032319000.0,,,72776000.0,1521354000.0,113598000.0,-354503000.0,96101000.0
AET,2015-12-31,False,FY,2015,10-K,60336500000.0,,2390200000.0,6.84,6.78,0.0,53424100000.0,12738500000.0,15481500000.0,2524300000.0,16178600000.0,3866100000.0,-1027500000.0,-1734700000.0
AKS,2015-12-31,False,FY,2015,10-K,6692900000.0,86700000.0,-509000000.0,-2.86,-2.86,0.0,4084400000.0,1806200000.0,1042600000.0,56600000.0,-595600000.0,200300000.0,-47500000.0,-166400000.0
AA,2015-12-31,False,FY,2015,10-K,22534000000.0,,-391000000.0,-0.31,-0.31,0.12,36528000000.0,7953000000.0,5211000000.0,1919000000.0,14131000000.0,1582000000.0,-1060000000.0,-441000000.0
ALSN,2015-12-31,False,FY,2015,10-K,1985800000.0,428900000.0,182300000.0,1.03,1.03,0.6,4408400000.0,616800000.0,304600000.0,251600000.0,1188600000.0,579900000.0,-59700000.0,-528700000.0
ALL,2015-12-31,False,FY,2015,10-K,35653000000.0,,2055000000.0,5.12,5.05,1.2,104656000000.0,,,495000000.0,20025000000.0,3616000000.0,742000000.0,-4520000000.0
AAT,2015-12-31,False,FY,2015,10-K,275623000.0,94151000.0,38509000.0,0.87,0.86,0.95,1978419000.0,,,39925000.0,828927000.0,110724000.0,-127269000.0,-2887000.0
AXP,2015-12-31,True,FY,2015,10-K,30830000000.0,,5163000000.0,5.07,5.05,1.13,161184000000.0,,,22762000000.0,20673000000.0,10972000000.0,-8193000000.0,-2029000000.0
AIG,2015-12-31,False,FY,2015,10-K,58327000000.0,,2196000000.0,1.69,1.65,0.81,496943000000.0,,,1629000000.0,90210000000.0,2877000000.0,8462000000.0,-11429000000.0
APH,2015-12-31,False,FY,2015,10-K,5568700000.0,1104700000.0,763500000.0,2.47,2.41,0.53,7458400000.0,3850000000.0,1008400000.0,1737200000.0,3278400000.0,1030500000.0,-27300000.0,-180100000.0
AXE,2016-01-01,False,FY,2015,10-K,6190500000.0,267800000.0,127600000.0,3.84,3.81,0.0,4142000000.0,2727800000.0,1156200000.0,151300000.0,1179400000.0,91900000.0,-479300000.0,449800000.0
ANTM,2015-12-31,False,FY,2015,10-K,79156500000.0,4753100000.0,2560000000.0,9.73,9.38,2.5,61717800000.0,30862100000.0,19092600000.0,2113500000.0,23044100000.0,4116000000.0,-1151500000.0,-2997400000.0
ADM,2015-12-31,False,FY,2015,10-K,67702000000.0,,1849000000.0,2.99,2.98,1.12,40157000000.0,21829000000.0,13505000000.0,910000000.0,17915000000.0,2481000000.0,-21000000.0,-2649000000.0
ABG,2015-12-31,False,FY,2015,10-K,6588300000.0,301600000.0,169200000.0,6.43,6.41,0.0,2305900000.0,1343000000.0,1007800000.0,2800000.0,314500000.0,155400000.0,-61900000.0,-93600000.0
ARR,2015-12-31,False,FY,2015,10-K,,,-46827000.0,-1.09,-1.09,3.89,13055277000.0,,,289925000.0,1225166000.0,238255000.0,2196108000.0,-2638999000.0
T,2015-12-31,False,FY,2015,10-K,146801000000.0,24785000000.0,13345000000.0,2.37,2.37,1.89,402672000000.0,35992000000.0,47816000000.0,5121000000.0,123640000000.0,35880000000.0,-49144000000.0,9782000000.0
AHL,2015-12-31,False,FY,2015,10-K,2753400000.0,,323100000.0,4.64,4.54,0.0,11048800000.0,,,1099500000.0,3419900000.0,574200000.0,-501900000.0,-133500000.0
ALV,2015-12-31,False,FY,2015,10-K,2469000000.0,727800000.0,456800000.0,5.18,5.17,2.24,7525500000.0,4038300000.0,2226400000.0,1333500000.0,3468100000.0,750500000.0,-591100000.0,-318900000.0
BHI,2015-12-31,False,FY,2015,10-K,15742000000.0,-2396000000.0,-1967000000.0,-4.49,-4.49,0.68,24080000000.0,9268000000.0,2775000000.0,2324000000.0,16382000000.0,1796000000.0,-905000000.0,-282000000.0
BANC,2015-12-31,False,FY,2015,10-K,486557000.0,,52249000.0,1.36,1.34,0.48,8235555000.0,,,15051000.0,652405000.0,-45243000.0,-2256550000.0,2226718000.0
BMS,2015-12-31,False,FY,2015,10-K,4071400000.0,409600000.0,239300000.0,2.47,2.44,1.12,3489800000.0,1119000000.0,589100000.0,59200000.0,1207400000.0,552400000.0,-262600000.0,-265300000.0
SAM,2015-12-26,False,FY,2015,10-K,959934000.0,156174000.0,98414000.0,7.46,7.25,0.0,645400000.0,223603000.0,111160000.0,94193000.0,461221000.0,168683000.0,-74230000.0,-76662000.0
BWP,2015-12-31,False,FY,2015,10-K,1249200000.0,395800000.0,222000000.0,0.87,0.0,0.0,8300300000.0,169800000.0,314400000.0,3100000.0,,576400000.0,-367500000.0,-212400000.0
BRC,2016-01-31,False,Q2,2016,10-Q,268630000.0,23589000.0,15290000.0,0.6,0.6,0.2,1031285000.0,405909000.0,157132000.0,120198000.0,562488000.0,58254000.0,-1407000.0,-46308000.0
CPT,2015-12-31,False,FY,2015,10-K,892928000.0,,247263000.0,2.77,2.76,2.8,6037612000.0,,,10617000.0,2892896000.0,423238000.0,-293308000.0,-273231000.0
CCS,2015-12-31,False,FY,2015,10-K,734489000.0,59014000.0,39890000.0,1.88,1.88,0.0,917741000.0,,,29287000.0,409479000.0,-162734000.0,-4232000.0,162791000.0
CDR,2015-12-31,False,FY,2015,10-K,149207000.0,49993000.0,7738000.0,0.09,0.09,0.2,1321582000.0,,,2083000.0,597542000.0,59136000.0,-47876000.0,-12676000.0
CHSP,2015-12-31,False,FY,2015,10-K,602911000.0,101959000.0,57820000.0,1.0,0.99,1.5,2094259000.0,,,50544000.0,1209557000.0,151713000.0,-289005000.0,158510000.0
CHD,2015-12-31,False,FY,2015,10-K,3394800000.0,674200000.0,410400000.0,3.13,3.07,1.34,4256900000.0,906000000.0,872700000.0,330000000.0,2023200000.0,606100000.0,-141200000.0,-535000000.0
CBR,2015-12-31,False,FY,2015,10-K,786955000.0,11751000.0,3302000.0,0.04,0.04,0.0,502271000.0,216245000.0,110329000.0,20404000.0,319897000.0,-26509000.0,-12158000.0,15084000.0
CLD,2015-12-31,False,FY,2015,10-K,1124111000.0,-81391000.0,-204900000.0,-3.36,-3.36,0.0,1802160000.0,244186000.0,162889000.0,89313000.0,887881000.0,41589000.0,-55038000.0,-65983000.0
CNO,2015-12-31,False,FY,2015,10-K,3811900000.0,,270700000.0,1.4,1.39,0.27,31125100000.0,,,432300000.0,4138500000.0,743900000.0,-1069600000.0,146400000.0
INBP,2015-12-31,False,Q2,2016,10-Q,10413000.0,168000.0,-63000.0,0.0,0.0,0.0,14220000.0,11939000.0,14362000.0,60000.0,-9121000.0,-1156000.0,-38000.0,1183000.0
CL,2015-12-31,False,FY,2015,10-K,16034000000.0,2789000000.0,1384000000.0,1.53,1.52,0.0,11958000000.0,4384000000.0,3534000000.0,970000000.0,-44000000.0,2949000000.0,-685000000.0,-2276000000.0
CPPL,2015-12-31,False,FY,2015,10-K,1331800000.0,550300000.0,530200000.0,0.74,0.74,0.0,9162000000.0,511600000.0,518800000.0,78900000.0,,627700000.0,-1052500000.0,503200000.0
CPGX,2015-12-31,False,FY,2015,10-K,1334900000.0,528100000.0,267200000.0,0.81,0.81,0.25,10056200000.0,1235600000.0,460800000.0,930900000.0,5013000000.0,493500000.0,-968600000.0,1405500000.0
CNNX,2015-12-31,False,FY,2015,10-K,203423000.0,,71247000.0,1.2,1.2,0.0,924425000.0,57588000.0,47783000.0,217000.0,,116017000.0,-291211000.0,172159000.0
ED,2015-12-31,False,FY,2015,10-K,12554000000.0,2427000000.0,1193000000.0,4.07,4.05,2.6,45642000000.0,3836000000.0,4720000000.0,944000000.0,13061000000.0,3277000000.0,-3657000000.0,629000000.0
CAPL,2015-12-31,False,FY,2015,10-K,2214835000.0,26017000.0,11462000.0,0.35,0.35,0.0,853094000.0,49769000.0,67458000.0,1192000.0,,64487000.0,-311518000.0,233053000.0
CST,2015-12-31,False,FY,2015,10-K,11444000000.0,267000000.0,149000000.0,1.95,1.95,0.25,3840000000.0,720000000.0,621000000.0,314000000.0,1545000000.0,362000000.0,-525000000.0,151000000.0
CUBE,2015-12-31,False,FY,2015,10-K,444521000.0,107888000.0,71704000.0,0.43,0.42,0.69,3114834000.0,,,62869000.0,1644853000.0,215705000.0,-374608000.0,218871000.0
CVI,2015-12-31,False,FY,2015,10-K,5432500000.0,421600000.0,169600000.0,1.95,1.95,2.0,3305800000.0,1274700000.0,484800000.0,765100000.0,1600500000.0,536800000.0,-150600000.0,-374800000.0
UAN,2015-12-31,False,FY,2015,10-K,289194000.0,68729000.0,62042000.0,0.85,0.85,0.0,536482000.0,98772000.0,25914000.0,49967000.0,,78421000.0,-16945000.0,-91423000.0
CVRR,2015-12-31,False,FY,2015,10-K,5161900000.0,361700000.0,291200000.0,1.97,1.97,0.0,2195200000.0,629900000.0,331500000.0,187300000.0,,473700000.0,-194700000.0,-461900000.0
DAN,2015-12-31,False,FY,2015,10-K,6060000000.0,,159000000.0,1.0,0.99,0.23,4326000000.0,2474000000.0,1091000000.0,791000000.0,831000000.0,406000000.0,-258000000.0,-403000000.0
DCT,2015-12-31,False,FY,2015,10-K,354697000.0,70025000.0,93370000.0,1.06,1.05,1.13,3632355000.0,,,18412000.0,1869157000.0,200508000.0,-218485000.0,16758000.0
DLX,2015-12-31,False,FY,2015,10-K,1772817000.0,354331000.0,217169000.0,4.39,4.36,1.2,1844402000.0,325988000.0,751043000.0,62427000.0,745069000.0,307933000.0,-251140000.0,-46689000.0
DO,2015-12-31,False,FY,2015,10-K,2419393000.0,-294074000.0,-274285000.0,-2.0,-2.0,0.5,7164889000.0,669595000.0,625723000.0,119028000.0,4112770000.0,736427000.0,-817555000.0,-33467000.0
NYSEDEI,2015-12-31,False,FY,2015,10-K,635774000.0,189527000.0,58384000.0,0.398,0.386,0.85,6066161000.0,,,101798000.0,2281548000.0,271427000.0,-231589000.0,43137000.0
DFT,2015-12-31,False,FY,2015,10-K,452400000.0,39575000.0,-25338000.0,-0.4,-0.4,1.73,2815492000.0,,,31230000.0,956413000.0,255021000.0,-241715000.0,-11674000.0
DRE,2015-12-31,False,FY,2015,10-K,949432000.0,448396000.0,615310000.0,1.77,1.77,0.69,6917113000.0,,,22533000.0,3204801000.0,379381000.0,1121299000.0,-1496069000.0
EW,2015-12-31,False,FY,2015,10-K,2493700000.0,,494900000.0,2.3,2.25,0.0,4059300000.0,2047900000.0,476200000.0,718400000.0,2503100000.0,549700000.0,-316100000.0,-158600000.0
LLY,2015-12-31,False,FY,2015,10-K,19958700000.0,,2408400000.0,2.27,2.26,0.0,35568900000.0,12573600000.0,8229600000.0,3666400000.0,14590300000.0,2772800000.0,26800000.0,-2919200000.0
EIG,2015-12-31,False,FY,2015,10-K,752100000.0,,94400000.0,2.94,2.9,0.24,3755800000.0,,,56600000.0,760800000.0,116400000.0,-101200000.0,-62200000.0
EQC,2015-12-31,False,FY,2015,10-K,714891000.0,121323000.0,71933000.0,0.56,0.56,0.0,5244372000.0,,,1802729000.0,3368487000.0,181544000.0,1648893000.0,-382722000.0
EVER,2015-12-31,False,FY,2015,10-K,0.0,,120401000.0,0.97,0.95,0.2,26601026000.0,,,55300000.0,1868321000.0,101773000.0,-4635031000.0,4749045000.0
FAF,2015-12-31,False,FY,2015,10-K,5175456000.0,,288086000.0,2.65,2.62,1.0,8254351000.0,,,1027321000.0,2761665000.0,133022000.0,-18224000.0,-153956000.0
FLR,2015-12-31,False,FY,2015,10-K,18114048000.0,,412512000.0,2.85,2.81,0.84,7631506000.0,5278287000.0,2935352000.0,1949886000.0,3113499000.0,849132000.0,-66507000.0,-728230000.0
FLS,2015-12-31,False,FY,2015,10-K,4561030000.0,525568000.0,267669000.0,2.01,2.0,0.72,5103850000.0,2631792000.0,1359962000.0,366444000.0,1683733000.0,417092000.0,-525295000.0,61322000.0
GGP,2015-12-31,False,FY,2015,10-K,2403906000.0,923893000.0,1358624000.0,1.54,1.43,0.71,24073555000.0,,,356895000.0,8308294000.0,1064888000.0,-312755000.0,-767709000.0
