symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ADK,2015-12-31,False,FY,2015,10-K,18400000.0,-7641000.0,-28726000.0,-1.46,-1.46,0.165,171985000.0,25157000.0,63784000.0,2720000.0,-23835000.0,-17806000.0,9845000.0,-54000.0
WGA,2015-12-31,False,FY,2015,10-K,13880000.0,-582000.0,-499000.0,-0.05,-0.05,0.0,6023000.0,5991000.0,665000.0,4394000.0,5358000.0,2711000.0,75000.0,-5251000.0
AMS,2015-12-31,False,FY,2015,10-K,16548000.0,1980000.0,-1522000.0,-0.28,-0.28,0.0,54114000.0,6007000.0,8698000.0,2209000.0,25180000.0,8548000.0,-1926000.0,-5472000.0
ADGE,2015-12-31,False,FY,2013,10-K,8556917.0,-5167324.0,-5430403.0,-0.11,-0.11,0.0,34022378.0,8502500.0,2291735.0,5587528.0,11115309.0,-699631.0,-4157281.0,-1381475.0
APHB,2015-12-31,False,FY,2015,10-K,475000.0,-10227000.0,-10794000.0,-1.99,-1.99,0.0,31493000.0,10016000.0,2385000.0,9370000.0,12714000.0,-9781000.0,-210000.0,12780000.0
BKJ,2015-12-31,False,FY,2015,10-K,31835000.0,,4808000.0,0.79,0.79,0.24,802920000.0,,,74189000.0,73153000.0,6504000.0,-7516000.0,53141000.0
BDR,2015-12-31,False,FY,2015,10-K,20943000.0,-6400000.0,-6771000.0,-1.05,-1.05,0.0,16230000.0,8313000.0,8622000.0,9000.0,7369000.0,-798000.0,-641000.0,1216000.0
DGSE,2015-12-31,False,FY,2015,10-K,60917739.0,-1958572.0,-2252301.0,-0.18,-0.18,0.0,16154010.0,11654612.0,9965563.0,1752711.0,3871424.0,133854.0,-437059.0,-143515.0
DSS,2015-12-31,False,FY,2015,10-K,17505109.0,-14083293.0,-14309480.0,-0.3,-0.3,0.0,15657433.0,5082090.0,9486239.0,1440256.0,3687275.0,-976630.0,-115974.0,189185.0
DPW,2015-12-31,True,FY,2015,10-K,7766000.0,-1003000.0,-1096000.0,-0.16,-0.16,0.0,5099000.0,4287000.0,1628000.0,1241000.0,3471000.0,-529000.0,-306000.0,
ENSV,2015-12-31,False,FY,2015,10-K,38777860.0,-620226.0,-1261022.0,-0.03,-0.03,0.0,47192138.0,9823360.0,3354122.0,804737.0,17886816.0,12143762.0,-4506183.0,-7786900.0
FPP,2015-12-31,False,FY,2015,10-K,3969475.0,-13029923.0,-10983270.0,-1.3,-1.3,0.0,10519689.0,2315529.0,7957366.0,1467279.0,877138.0,699787.0,-183702.0,-26951.0
HH,2015-12-31,False,FY,2015,10-K,32115000.0,-8539000.0,-10874000.0,-0.14,-0.14,0.0,17846000.0,8498000.0,16018000.0,2035000.0,217000.0,-6297000.0,-4793000.0,7924000.0
IOT,2015-12-31,False,FY,2015,10-K,,-1418000.0,1499000.0,0.36,0.36,0.0,84304000.0,,,2000.0,84298000.0,274000.0,9961000.0,-10240000.0
MGN,2015-12-31,False,FY,2015,10-K,,-4682467.0,-3049273.0,-0.1,-0.1,0.0,3203934.0,1542708.0,456619.0,1203048.0,2219065.0,-4297093.0,1849239.0,-211560.0
GBR,2015-12-31,False,FY,2015,10-K,3817000.0,-3970000.0,-2622000.0,-1.35,-1.35,0.0,8875000.0,651000.0,1223000.0,473000.0,3671000.0,579000.0,-125000.0,-281000.0
NSSI,2015-12-31,False,FY,2015,10-K,16565000.0,3927000.0,4107000.0,0.17,0.17,0.0,30381000.0,23402000.0,,20608000.0,28690000.0,5633000.0,-75000.0,-2612000.0
OGEN,2015-12-31,False,FY,2015,10-K,1175841.0,-11652119.0,-11711333.0,-0.32,-0.32,0.0,5778379.0,5637728.0,1047354.0,5083355.0,4731025.0,-5104385.0,-101231.0,-159950.0
RVP,2015-12-31,False,FY,2015,10-K,29552200.0,-3207876.0,4314318.0,0.21,0.2,0.0,42540864.0,30810698.0,8095713.0,18045044.0,31027680.0,-3252157.0,-864113.0,32337.0
SPP,2015-12-31,False,FY,2015,10-K,68428000.0,-123482000.0,-154818000.0,-72.14,-72.14,0.0,473391000.0,32901000.0,9012000.0,6571000.0,,15437000.0,-428740000.0,415636000.0
SGB,2015-12-31,False,FY,2015,10-K,2697000.0,4201000.0,3373635.0,1.32,1.32,0.0,414855470.0,,,6156818.0,36097690.0,4470467.0,-22838674.0,36889783.0
TGC,2015-12-31,False,FY,2015,10-K,6164000.0,-17331000.0,-24721000.0,-4.06,-4.06,0.0,12003000.0,1382000.0,1365000.0,40000.0,7460000.0,482000.0,-541000.0,64000.0
TAT,2015-12-31,False,FY,2015,10-K,85064000.0,-14018000.0,-107538000.0,-0.65,-0.65,0.0,299449000.0,89259000.0,136990000.0,7480000.0,58922000.0,72026000.0,-44005000.0,-53963000.0
UAMY,2015-12-31,False,FY,2015,10-K,13109003.0,-808997.0,-887180.0,-0.01,-0.01,0.0,18260201.0,2136326.0,2429830.0,133543.0,12459953.0,358453.0,-1704037.0,1355444.0
YUMA,2015-12-31,False,FY,2015,10-K,23719410.0,-18567992.0,-12265980.0,-0.17,-0.17,0.0,119621453.0,12671744.0,39848783.0,5355191.0,64224916.0,-1370144.0,-12311157.0,7478170.0
ARL,2015-12-31,False,FY,2015,10-K,104188000.0,6308000.0,-3176000.0,-0.21,-0.21,0.0,1106508000.0,,,15232000.0,176889000.0,-34509000.0,-130348000.0,167790000.0
AZUR,2015-12-31,False,FY,2015,10-K,80592000.0,-209490000.0,-221739000.0,-10.85,-10.85,0.0,567225000.0,18885000.0,6314000.0,7511000.0,,10455000.0,39170000.0,-42114000.0
BOX,2016-01-31,False,FY,2016,10-K,302704000.0,-201003000.0,-202948000.0,-1.67,-1.67,0.0,497488000.0,319994000.0,250466000.0,185741000.0,137901000.0,-66321000.0,-80861000.0,2513000.0
BKE,2016-01-30,False,FY,2015,10-K,1119616000.0,229588000.0,147283000.0,3.06,3.06,1.94,572773000.0,362897000.0,107626000.0,161185000.0,412643000.0,159322000.0,-34858000.0,-96987000.0
CCL,2016-02-29,False,Q1,2016,10-Q,3651000000.0,434000000.0,142000000.0,0.18,0.18,0.3,38446000000.0,1860000000.0,6664000000.0,778000000.0,22625000000.0,798000000.0,-459000000.0,-947000000.0
