symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
TPC,2016-04-30,False,Q1,2017,10-Q,44372000.0,-93922000.0,-94107000.0,-1.24,-1.24,0.0,741416000.0,269005000.0,931521000.0,197648000.0,-356919000.0,-6057000.0,-10124000.0,98060000.0
UEC,2016-04-30,False,Q3,2016,10-Q,0.0,-2936921.0,-3679055.0,-0.03,-0.03,0.0,59558492.0,11115132.0,2113915.0,10086805.0,33630461.0,-10265296.0,-64571.0,10324264.0
A,2016-04-30,False,Q2,2016,10-Q,1019000000.0,131000000.0,91000000.0,0.28,0.28,0.115,7640000000.0,3488000000.0,1133000000.0,2139000000.0,4165000000.0,360000000.0,-136000000.0,-102000000.0
AGX,2016-04-30,False,Q1,2017,10-Q,942887000.0,21255000.0,12230000.0,0.82,0.81,0.0,459266000.0,401134000.0,218353000.0,191430000.0,237774000.0,43726000.0,-14245000.0,495000.0
BBY,2016-04-30,False,Q1,2017,10-Q,8443000000.0,372000000.0,229000000.0,0.71,0.7,0.73,12901000000.0,9282000000.0,6334000000.0,1845000000.0,4426000000.0,483000000.0,-42000000.0,-612000000.0
BIG,2016-04-30,False,Q1,2016,10-Q,1312575000.0,62570000.0,38659000.0,0.8,0.79,0.21,1606621000.0,956165000.0,654801000.0,64390000.0,620074000.0,78611000.0,-18752000.0,-49613000.0
CAL,2016-04-30,False,Q1,2016,10-Q,15563000.0,28743000.0,17782000.0,0.41,0.41,0.07,1226092000.0,794180000.0,314559000.0,149534000.0,607977000.0,65160000.0,-18187000.0,-16184000.0
CPB,2016-05-01,False,Q3,2016,10-Q,1870000000.0,268000000.0,185000000.0,0.6,0.59,0.312,8081000000.0,2042000000.0,2377000000.0,383000000.0,1674000000.0,1183000000.0,-234000000.0,-828000000.0
CIEN,2016-04-30,False,Q2,2016,10-Q,640717000.0,28233000.0,13997000.0,0.1,0.1,0.0,2981583000.0,2078049000.0,630132000.0,922033000.0,669012000.0,75682000.0,-179878000.0,235907000.0
DCI,2016-04-30,False,Q3,2016,10-Q,571300000.0,74900000.0,54800000.0,0.41,0.41,0.17,1824700000.0,1028900000.0,523700000.0,247400000.0,803600000.0,201900000.0,-44300000.0,-101500000.0
ENZ,2016-04-30,False,Q3,2016,10-Q,26433000.0,-2514000.0,-2115000.0,-0.05,-0.05,0.0,76488000.0,55157000.0,21672000.0,32360000.0,52968000.0,17004000.0,-1390000.0,-1371000.0
EXPR,2016-04-30,False,Q1,2016,10-Q,502909000.0,31821000.0,12882000.0,0.16,0.16,0.0,1127700000.0,459459000.0,343052000.0,111033000.0,593571000.0,-15661000.0,-18247000.0,-43553000.0
FGP,2016-04-30,False,Q3,2016,10-Q,509472000.0,54218000.0,18685000.0,0.19,0.19,0.0,2372849000.0,322566000.0,325528000.0,6266000.0,1100.0,220082000.0,-110918000.0,-110550000.0
FL,2016-04-30,False,Q1,2016,10-Q,1987000000.0,296000000.0,191000000.0,1.4,1.39,0.0,3758000000.0,2592000000.0,578000000.0,1062000000.0,2675000000.0,212000000.0,-65000000.0,-112000000.0
GME,2016-04-30,False,Q1,2016,10-Q,1971500000.0,114000000.0,65800000.0,0.63,0.63,0.37,4446000000.0,2037100000.0,1366000000.0,473600000.0,2156100000.0,-376100000.0,-27900000.0,408200000.0
HPE,2016-04-30,False,Q2,2016,10-Q,12711000000.0,492000000.0,320000000.0,0.19,0.18,0.06,78064000000.0,31147000000.0,20597000000.0,9010000000.0,32024000000.0,1032000000.0,-1121000000.0,-706000000.0
NAV,2016-04-30,False,Q2,2016,10-Q,2197000000.0,,4000000.0,0.05,0.05,0.0,6188000000.0,4130000000.0,3620000000.0,589000000.0,-5121000000.0,-104000000.0,-166000000.0,-71000000.0
NMBL,2016-04-30,False,Q1,2017,10-Q,86417000.0,-42214000.0,-42682000.0,-0.51,-0.51,0.0,322570000.0,271790000.0,109804000.0,202984000.0,142415000.0,-8298000.0,-6781000.0,6414000.0
ODC,2016-04-30,False,Q3,2016,10-Q,64235000.0,-1235000.0,-892000.0,-0.24000000000000002,-0.13,0.1575,196149000.0,89945000.0,30647000.0,17194000.0,116551000.0,19409000.0,-15093000.0,-7343000.0
OXM,2016-04-30,False,Q1,2016,10-Q,256235000.0,32006000.0,20177000.0,1.22,1.21,0.27,698795000.0,255550000.0,109370000.0,6974000.0,352368000.0,1697000.0,-104483000.0,103165000.0
PNY,2016-04-30,False,Q2,2016,10-Q,350186000.0,71840000.0,63432000.0,0.78,0.78,0.34,5464260000.0,278965000.0,652891000.0,12317000.0,1551292000.0,255749000.0,-263457000.0,6281000.0
QHC,2016-03-31,False,Q1,2016,10-Q,614484000.0,21050000.0,-5002000.0,,,0.0,2302330000.0,655177000.0,323508000.0,996000.0,14211000.0,24397000.0,-14456000.0,-10051000.0
TLRD,2016-04-30,False,Q1,2016,10-Q,828822000.0,30995000.0,1635000.0,0.03,0.03,0.18,2276821000.0,1274398000.0,556743000.0,36429000.0,-90230000.0,46435000.0,-29824000.0,-11484000.0
UBA,2016-04-30,False,Q2,2016,10-Q,29166000.0,11218000.0,4769000.0,0.13,0.12,0.26,862243000.0,,,3399000.0,530849000.0,25674000.0,-13287000.0,-15611000.0
TLYS,2016-04-30,False,Q1,2016,10-Q,120218000.0,-3967000.0,-2745000.0,-0.1,-0.1,0.0,269974000.0,170102000.0,58115000.0,43474000.0,171216000.0,-7982000.0,737000.0,-301000.0
MTN,2016-04-30,False,Q3,2016,10-Q,647472000.0,263380000.0,157632000.0,4.35,4.23,0.81,2521300000.0,346319000.0,371497000.0,68565000.0,979542000.0,455427000.0,-107672000.0,-315068000.0
VRX,2016-03-31,False,Q1,2016,10-Q,2371600000.0,66200000.0,-373700000.0,-1.08,-1.08,0.0,49019900000.0,6233700000.0,4597400000.0,1310400000.0,5775600000.0,558100000.0,-112000000.0,259200000.0
VAL,2016-04-29,False,Q2,2016,10-Q,1056797000.0,130925000.0,80027000.0,1.01,0.99,0.33,4346471000.0,1620326000.0,1281727000.0,100278000.0,968213000.0,36975000.0,-75990000.0,-49588000.0
VEEV,2016-04-30,False,Q1,2017,10-Q,119764000.0,17806000.0,12509000.0,0.09,0.09,0.0,751792000.0,548374000.0,207098000.0,245942000.0,530546000.0,109360000.0,82000.0,4205000.0
PAY,2016-04-30,False,Q2,2016,10-Q,526278000.0,19779000.0,2899000.0,0.03,0.03,0.0,2708386000.0,840614000.0,614212000.0,156569000.0,931357000.0,114104000.0,-227974000.0,60950000.0
VNCE,2016-04-30,False,Q1,2016,10-Q,67645000.0,-3548000.0,-1924000.0,-0.05,-0.05,0.0,380253000.0,72945000.0,37212000.0,21563000.0,143357000.0,-31996000.0,-3709000.0,51038000.0
WSM,2016-05-01,False,Q1,2016,10-Q,1097817000.0,63525000.0,39597000.0,0.44,0.44,0.37,2290368000.0,1212662000.0,871756000.0,99217000.0,1162856000.0,-72660000.0,-27855000.0,6805000.0
