EAT,2016-06-29,False,FY,2016,10-K,3257489000.0,317476000.0,200745000.0,3.47,3.42,1.28,1472716000.0,176774000.0,432443000.0,31446000.0,-213099000.0,394700000.0,-214109000.0,-204266000.0
CTLT,2016-06-30,False,FY,2016,10-K,1848100000.0,217800000.0,111500000.0,0.89,0.89,0.0,3091100000.0,790200000.0,391200000.0,131600000.0,635900000.0,155300000.0,-137700000.0,-30800000.0
CATO,2016-07-30,False,Q2,2016,10-Q,236654000.0,17978000.0,15575000.0,0.57,0.57,0.33,651915000.0,485281000.0,156281000.0,43049000.0,442307000.0,55007000.0,-54429000.0,-24586000.0
HRS,2016-07-01,False,FY,2016,10-K,7467000000.0,,324000000.0,2.61,2.59,2.0,11996000000.0,2608000000.0,1964000000.0,487000000.0,3057000000.0,924000000.0,-1000000.0,-893000000.0
HEI,2016-07-31,False,Q3,2016,10-Q,356084000.0,69854000.0,42002000.0,0.63,0.62,0.08,2017320000.0,553668000.0,186257000.0,27191000.0,1012270000.0,172416000.0,-289929000.0,110000000.0
LCI,2016-06-30,False,FY,2016,10-K,542493000.0,130758000.0,44782000.0,1.23,1.2,0.0,1764018000.0,612815000.0,306669000.0,224769000.0,554457000.0,135277000.0,-959067000.0,848219000.0
M,2016-07-30,False,Q2,2016,10-Q,5866000000.0,117000000.0,11000000.0,0.03,0.03,0.0,19706000000.0,7216000000.0,5477000000.0,1000000000.0,4050000000.0,560000000.0,-338000000.0,-331000000.0
MDP,2016-06-30,False,FY,2016,10-K,1649628000.0,130609000.0,33937000.0,0.76,0.75,1.905,2628285000.0,481156000.0,477892000.0,24970000.0,889043000.0,226597000.0,-31454000.0,-193006000.0
ACET,2016-06-30,False,FY,2016,10-K,558524000.0,58028000.0,34766000.0,1.19,1.18,0.24,540778000.0,352661000.0,98906000.0,66828000.0,304442000.0,31831000.0,-9894000.0,10855000.0
AEHR,2016-05-31,False,FY,2016,10-K,14501000.0,-6154000.0,-6785000.0,-0.52,-0.52,0.0,10046000.0,8748000.0,4680000.0,939000.0,-723000.0,-6281000.0,-919000.0,2506000.0
AOSL,2016-06-30,False,FY,2016,10-K,335661000.0,1510000.0,-2928000.0,-0.13,-0.13,0.0,318505000.0,187930000.0,69480000.0,87774000.0,242039000.0,40182000.0,-21721000.0,-36686000.0
PH,2016-06-30,False,FY,2016,10-K,11360753000.0,1575655000.0,806840000.0,5.96,5.89,0.0,12056738000.0,5207787000.0,2365941000.0,1221653000.0,4578678000.0,1169843000.0,-264639000.0,-802423000.0
BMRA,2016-05-31,False,FY,2016,10-K,5139816.0,-826952.0,-1499787.0,-0.2,-0.2,0.0,5726505.0,4835068.0,506027.0,1888925.0,5220478.0,-208782.0,-95192.0,1105914.0
TECH,2016-06-30,False,FY,2016,10-K,499023000.0,150593000.0,104476000.0,2.81,2.8,1.28,1129581000.0,253891000.0,54147000.0,64237000.0,879280000.0,143870000.0,-107570000.0,-23083000.0
EPAY,2016-06-30,False,FY,2016,10-K,343274000.0,-3551000.0,-19648000.0,-0.52,-0.52,0.0,652887000.0,216541000.0,112062000.0,97174000.0,294787000.0,67157000.0,-45759000.0,-40170000.0
SYY,2016-07-02,False,FY,2016,10-K,50366919000.0,1850500000.0,949622000.0,1.66,1.64,1.23,16721804000.0,10053899000.0,4434456000.0,3919300000.0,3479608000.0,1933142000.0,-600828000.0,-2404731000.0
CTRN,2016-07-30,False,Q2,2016,10-Q,155276000.0,-273000.0,-120000.0,-0.01,-0.01,0.06,313439000.0,226078000.0,86550000.0,39606000.0,219476000.0,11983000.0,-8389000.0,-3104000.0
TJX,2016-07-30,False,Q2,2017,10-Q,7882053000.0,1035194000.0,562174000.0,0.85,0.84,0.26,11670653000.0,6810674000.0,4314205000.0,1803648000.0,4451356000.0,1158619000.0,-567576000.0,-927858000.0
UFI,2016-06-26,False,FY,2016,10-K,643637000.0,42198000.0,34415000.0,1.93,1.87,0.0,526863000.0,211892000.0,75308000.0,16646000.0,326945000.0,55975000.0,-52892000.0,3642000.0
DGAS,2016-06-30,False,FY,2016,10-K,0.0,11433992.0,5529378.0,0.78,0.78,0.82,188879129.0,30908166.0,9356415.0,18606567.0,77726969.0,14738270.0,-6087269.0,-6968712.0
EVLV,2016-07-30,False,Q2,2016,10-Q,157139000.0,-174000.0,-1983000.0,-0.03,-0.03,0.0,262343000.0,198176000.0,104643000.0,39644000.0,70684000.0,17458000.0,-3892000.0,14181000.0
EXA,2016-07-31,False,Q2,2016,10-Q,17112000.0,-392000.0,-678000.0,-0.05,-0.05,0.0,61800000.0,47531000.0,37944000.0,33187000.0,17210000.0,6733000.0,-836000.0,-1100000.0
ZAYO,2016-06-30,False,FY,2016,10-K,1721700000.0,240300000.0,-76200000.0,-0.31,-0.31,0.0,6727500000.0,397100000.0,486500000.0,170700000.0,1219200000.0,714000000.0,-1141600000.0,291700000.0
GK,2016-07-02,False,FY,2016,10-K,978041000.0,122640000.0,72439000.0,3.65,3.61,1.48,921537000.0,313353000.0,117528000.0,24279000.0,389540000.0,134176000.0,-48331000.0,-77624000.0
IIVI,2016-06-30,False,FY,2016,10-K,827216000.0,91813000.0,65486000.0,1.07,1.04,0.0,1212591000.0,582963000.0,171242000.0,218445000.0,782338000.0,122970000.0,-135166000.0,61452000.0
JKHY,2016-06-30,False,FY,2016,10-K,1354646000.0,361659000.0,248867000.0,3.13,3.12,1.06,1815512000.0,431929000.0,443732000.0,70310000.0,996210000.0,365116000.0,-135963000.0,-307156000.0
OCLR,2016-07-02,False,FY,2016,10-K,407914000.0,15842000.0,8580000.0,0.08,0.08,0.0,359049000.0,290175000.0,109772000.0,95929000.0,166611000.0,6267000.0,-25332000.0,-4506000.0
PAHC,2016-06-30,False,FY,2016,10-K,751526000.0,85744000.0,82728000.0,2.11,2.07,0.4,610373000.0,342831000.0,108673000.0,33605000.0,90480000.0,37218000.0,-82791000.0,50380000.0
PINC,2016-06-30,False,FY,2016,10-K,1162594000.0,265948000.0,235161000.0,19.32,1.33,0.0,1855383000.0,462890000.0,326063000.0,248817000.0,-1951461000.0,371470000.0,-159636000.0,-109539000.0
RLOG,2016-06-30,False,Q1,2017,10-Q,33817000.0,587000.0,-2968000.0,-0.16,-0.16,0.0,269811000.0,23174000.0,24313000.0,792000.0,36947000.0,-8739000.0,-5229000.0,14772000.0
SCSC,2016-06-30,False,FY,2016,10-K,3540226000.0,96877000.0,63619000.0,2.4,2.38,0.0,1491185000.0,1228905000.0,585112000.0,61400000.0,774496000.0,52211000.0,-73556000.0,-36305000.0
SMCI,2016-06-30,False,FY,2016,10-K,2215573000.0,106850000.0,72021000.0,1.5,1.39,0.0,1165600000.0,938002000.0,363618000.0,180964000.0,721379000.0,107509000.0,-35128000.0,13145000.0
SYNA,2016-06-25,False,FY,2016,10-K,1666900000.0,75200000.0,72200000.0,1.97,1.91,0.0,1300200000.0,780100000.0,350800000.0,352200000.0,705000000.0,256600000.0,-26600000.0,-281100000.0
TAYD,2016-05-31,False,FY,2016,10-K,35680449.0,5748407.0,4208225.0,1.24,1.21,0.0,37488299.0,27621402.0,6648085.0,6086080.0,30157229.0,3788077.0,-2944733.0,346838.0
MIK,2016-07-30,False,Q2,2016,10-Q,1060353000.0,87077000.0,35383000.0,0.17,0.17,0.0,2000971000.0,1407339000.0,876348000.0,114849000.0,-1707796000.0,-24424000.0,-189495000.0,-80623000.0
TIVO,2016-07-31,False,Q2,2016,10-Q,107660000.0,23414000.0,13385000.0,0.14,0.14,0.0,948339000.0,607771000.0,227981000.0,444625000.0,372737000.0,20215000.0,397046000.0,-132135000.0
TPIC,2016-06-30,False,Q2,2016,10-Q,194255000.0,17478000.0,9117000.0,2.15,2.15,0.0,352623000.0,264775000.0,235843000.0,31057000.0,-183596000.0,10175000.0,-14244000.0,-10641000.0
VIAV,2016-01-02,True,Q2,2016,10-Q,232100000.0,9200000.0,4000000.0,0.01,0.01,0.0,1782400000.0,1199500000.0,268700000.0,329000000.0,776600000.0,-1300000.0,134400000.0,-141400000.0
VIAV,2016-04-02,True,Q3,2016,10-Q,220400000.0,7200000.0,33800000.0,0.15,0.14,0.0,1824800000.0,1244100000.0,236500000.0,437100000.0,834400000.0,35000000.0,204900000.0,-143900000.0
