symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AIR,2016-08-31,False,Q1,2017,10-Q,404800000.0,,9500000.0,0.28,0.28,0.0,1427000000.0,849400000.0,314400000.0,7900000.0,858500000.0,-1100000.0,-6600000.0,-15200000.0
CPB,2016-07-31,False,FY,2016,10-K,7961000000.0,960000000.0,563000000.0,1.82,1.81,1.248,7837000000.0,1908000000.0,2555000000.0,296000000.0,1533000000.0,1463000000.0,-354000000.0,-1071000000.0
DCI,2016-07-31,False,FY,2016,10-K,2220300000.0,274200000.0,190800000.0,1.43,1.42,0.69,1788600000.0,1009700000.0,543800000.0,243200000.0,771400000.0,286100000.0,-55600000.0,-175000000.0
FUL,2016-08-27,False,Q3,2016,10-Q,512858000.0,48429000.0,32745000.0,0.65,0.64,0.14,2080393000.0,803762000.0,383725000.0,133102000.0,956844000.0,145904000.0,-96464000.0,-31485000.0
BLOX,2016-07-31,False,FY,2016,10-K,358286000.0,-16765000.0,-13711000.0,-0.24,-0.24,0.0,449103000.0,336675000.0,166514000.0,123830000.0,218508000.0,68111000.0,44618000.0,-91981000.0
OMN,2016-08-31,False,Q3,2016,10-Q,195600000.0,21200000.0,4700000.0,0.11,0.1,0.0,862300000.0,431200000.0,265600000.0,70300000.0,130400000.0,41000000.0,-11100000.0,-4100000.0
SCS,2016-08-26,False,Q2,2017,10-Q,758000000.0,61900000.0,37500000.0,0.32,0.31,0.12,1733600000.0,779400000.0,477700000.0,151500000.0,748400000.0,20100000.0,11600000.0,-63100000.0
AHPI,2016-06-30,False,FY,2016,10-K,35952487.0,-1919326.0,-2304831.0,-0.29,-0.29,0.0,23195681.0,14941661.0,4923226.0,1703663.0,18272455.0,-236983.0,-99300.0,
AMRK,2016-06-30,False,FY,2016,10-K,6784039000.0,,9271000.0,1.33,1.3,0.0,437147000.0,418261000.0,366593000.0,17142000.0,63309000.0,-56156000.0,-30219000.0,82590000.0
APVO,2016-06-30,True,Q2,2016,10-Q,10193000.0,-12845000.0,-12838000.0,-0.63,-0.63,0.0,118159000.0,39847000.0,17028000.0,5496000.0,97197000.0,-30063000.0,-1979000.0,32901000.0
EQFN,2016-06-30,False,FY,2016,10-K,10763717.0,,1054758.0,0.32,0.32,0.0,225087177.0,,,2567296.0,35974086.0,3309127.0,-18543526.0,8669042.0
