symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
CTO,2016-03-31,False,Q1,2016,10-Q,18354435.0,6393316.0,1424718.0,0.25,0.25,0.0,408254856.0,,,7371196.0,143074401.0,-1194397.0,2407301.0,2097615.0
EVBN,2016-03-31,False,Q1,2016,10-Q,12350000.0,,1714000.0,0.4,0.4,0.38,989915000.0,,,11287000.0,92160000.0,3044000.0,-40412000.0,48139000.0
GTE,2016-03-31,False,Q1,2016,10-Q,57403000.0,,-45032000.0,-0.15,-0.15,0.0,1148272000.0,162111000.0,81501000.0,51308000.0,984590000.0,10812000.0,-107198000.0,1198000.0
LBY,2016-03-31,False,Q1,2016,10-Q,183425000.0,5839000.0,718000.0,0.03,0.03,0.115,834135000.0,325266000.0,150038000.0,25570000.0,148419000.0,-4974000.0,-9855000.0,-8954000.0
NHC,2016-03-31,False,Q1,2016,10-Q,229588000.0,17624000.0,13699000.0,0.92,0.91,0.4,1068048000.0,296266000.0,138808000.0,49183000.0,654578000.0,17731000.0,-8439000.0,1683000.0
SLI,2016-03-31,False,Q1,2016,10-Q,49495000.0,3233000.0,1596000.0,0.4,0.4,0.0,130269000.0,74542000.0,46305000.0,5289000.0,78232000.0,-2606000.0,-1008000.0,-2000000.0
SYRG,2016-03-31,False,Q1,2016,10-Q,18273000.0,-53083000.0,-51401000.0,-0.42,-0.42,0.0,616300000.0,82966000.0,56011000.0,50937000.0,546613000.0,8122000.0,-34374000.0,10690000.0
AHC,2016-03-31,False,Q1,2016,10-Q,62483000.0,-1781000.0,-632000.0,-0.03,-0.03,0.0,215466000.0,118080000.0,35247000.0,74656000.0,116731000.0,347000.0,-2095000.0,-1976000.0
MMM,2016-03-31,False,Q1,2016,10-Q,7409000000.0,1788000000.0,1275000000.0,2.1,2.05,1.11,32982000000.0,10874000000.0,7178000000.0,1337000000.0,11774000000.0,1260000000.0,-280000000.0,-1426000000.0
ACW,2016-03-31,False,Q1,2016,10-Q,160942000.0,2418000.0,-4744000.0,-0.1,-0.1,0.0,586670000.0,139503000.0,100798000.0,18456000.0,65234000.0,-10568000.0,-8732000.0,7997000.0
AIN,2016-03-31,False,Q1,2016,10-Q,172331000.0,22269000.0,13501000.0,0.42,0.42,0.17,1014913000.0,452734000.0,120386000.0,169615000.0,522705000.0,4044000.0,-8075000.0,-15374000.0
ALX,2016-03-31,False,Q1,2016,10-Q,55558000.0,26336000.0,22019000.0,4.31,4.31,4.0,1448437000.0,,,276234000.0,353686000.0,45376000.0,-7187000.0,-21304000.0
ARE,2016-03-31,False,Q1,2016,10-Q,216089000.0,,-3818000.0,-0.05,-0.05,0.8,8971532000.0,,,146197000.0,4173073000.0,101782000.0,-171122000.0,90780000.0
ALE,2016-03-31,False,Q1,2016,10-Q,333800000.0,66800000.0,45900000.0,0.93,0.93,0.52,4872700000.0,379300000.0,224200000.0,97000000.0,1852500000.0,93200000.0,-42600000.0,-50600000.0
AIG,2016-03-31,False,Q1,2016,10-Q,11779000000.0,,-183000000.0,-0.16,-0.16,0.32,502777000000.0,,,1499000000.0,89081000000.0,-968000000.0,385000000.0,453000000.0
AVD,2016-03-31,False,Q1,2016,10-Q,69474000.0,4630000.0,2794000.0,0.1,0.1,0.0,463522000.0,258377000.0,95647000.0,7916000.0,271534000.0,9590000.0,-3998000.0,-3253000.0
APC,2016-03-31,False,Q1,2016,10-Q,1674000000.0,-864000000.0,-1035000000.0,-2.03,-2.03,0.05,47922000000.0,5767000000.0,6657000000.0,2947000000.0,14701000000.0,-137000000.0,-973000000.0,3119000000.0
AIT,2016-03-31,False,Q3,2016,10-Q,633172000.0,-33032000.0,-44728000.0,-1.14,-1.14,0.28,1334339000.0,803841000.0,252475000.0,62932000.0,656842000.0,90359000.0,-65211000.0,-29099000.0
ARC,2016-03-31,False,Q1,2016,10-Q,103550000.0,6066000.0,2574000.0,0.06,0.05,0.0,465961000.0,104742000.0,64250000.0,16793000.0,209999000.0,5303000.0,-2279000.0,-10299000.0
ATR,2016-03-31,False,Q1,2016,10-Q,582338000.0,69233000.0,43863000.0,0.7,0.67,0.3,2679033000.0,1271095000.0,522766000.0,385972000.0,1267654000.0,11877000.0,-198679000.0,71547000.0
ADM,2016-03-31,False,Q1,2016,10-Q,14384000000.0,,230000000.0,0.39,0.39,0.3,39681000000.0,20970000000.0,12867000000.0,706000000.0,17913000000.0,23000000.0,-448000000.0,221000000.0
AHH,2016-03-31,False,Q1,2016,10-Q,60086000.0,5999000.0,17370000.0,0.57,0.57,0.18,809983000.0,,,18810000.0,255252000.0,11308000.0,-111103000.0,91616000.0
AJG,2016-03-31,False,Q1,2016,10-Q,1300400000.0,,46500000.0,0.26,0.26,0.38,10712600000.0,3939500000.0,4022400000.0,425400000.0,3652300000.0,109400000.0,-128400000.0,-34100000.0
APAM,2016-03-31,False,Q1,2016,10-Q,174529000.0,54725000.0,13099000.0,0.35,0.35,0.6,1002632000.0,,,217916000.0,120611000.0,111687000.0,-711000.0,-59253000.0
ARW,2016-04-02,False,Q1,2016,10-Q,5474177000.0,181364000.0,106235000.0,1.16,1.14,0.0,12352787000.0,8427570000.0,4920803000.0,394655000.0,4374113000.0,-36592000.0,-95751000.0,253623000.0
ARR,2016-03-31,False,Q1,2016,10-Q,,,-283380000.0,-7.73,-7.73,0.99,11344034000.0,,,243294000.0,1095635000.0,-208706000.0,1848995000.0,-1686920000.0
AIZ,2016-03-31,False,Q1,2016,10-Q,2147527000.0,,220318000.0,3.38,3.34,0.5,30287195000.0,,,2060815000.0,4564645000.0,-339030000.0,1132988000.0,-26792000.0
AVB,2016-03-31,False,Q1,2016,10-Q,508498000.0,358766000.0,237931000.0,1.73,1.73,1.35,17043390000.0,,,97541000.0,9846532000.0,277782000.0,-384727000.0,-196021000.0
AVY,2016-04-02,False,Q1,2016,10-Q,1485500000.0,,89600000.0,1.0,0.98,0.37,4249400000.0,1887400000.0,1594200000.0,169600000.0,968300000.0,-6300000.0,-30900000.0,47100000.0
AVA,2016-03-31,False,Q1,2016,10-Q,418173000.0,106085000.0,56052000.0,0.9,0.89,0.3425,4956013000.0,279224000.0,431841000.0,12767000.0,1589591000.0,105547000.0,-91654000.0,-11610000.0
BHI,2016-03-31,False,Q1,2016,10-Q,2670000000.0,-559000000.0,-981000000.0,-2.22,-2.22,0.17,22936000000.0,8771000000.0,2462000000.0,2192000000.0,15402000000.0,-99000000.0,61000000.0,-95000000.0
BAC,2016-03-31,False,Q1,2016,10-Q,19512000000.0,,2223000000.0,0.21,0.21,0.05,2185498000000.0,,,27781000000.0,262776000000.0,10843000000.0,-21374000000.0,29382000000.0
CUDA,2016-02-29,False,FY,2016,10-K,320158000.0,-6887000.0,-4422000.0,-0.08,-0.08,0.0,419804000.0,241609000.0,283484000.0,118654000.0,-32098000.0,49266000.0,-61744000.0,-20396000.0
BWP,2016-03-31,False,Q1,2016,10-Q,345000000.0,141600000.0,101000000.0,0.4,,0.0,8320300000.0,164900000.0,243800000.0,9300000.0,,122300000.0,-105500000.0,-10600000.0
BCC,2016-03-31,False,Q1,2016,10-Q,880695000.0,13405000.0,4950000.0,0.13,0.13,0.0,1471373000.0,818895000.0,345757000.0,81187000.0,538323000.0,1181000.0,-230920000.0,126430000.0
BPI,2016-03-31,False,Q1,2016,10-Q,133002000.0,-16299000.0,-10112000.0,-0.22,-0.22,0.0,480877000.0,378734000.0,153189000.0,243120000.0,294872000.0,-17170000.0,-20726000.0,-1129000.0
EAT,2016-03-23,False,Q3,2016,10-Q,824639000.0,86276000.0,57502000.0,1.01,1.0,0.32,1489188000.0,196724000.0,422291000.0,68985000.0,-243662000.0,299581000.0,-177411000.0,-108306000.0
BGG,2016-03-27,False,Q3,2016,10-Q,603750000.0,45117000.0,26823000.0,0.62,0.61,0.135,1490358000.0,820275000.0,400780000.0,43716000.0,555639000.0,-5356000.0,-63019000.0,-4454000.0
BCO,2016-03-31,False,Q1,2016,10-Q,721800000.0,13800000.0,-3100000.0,-0.06,-0.06,0.1,1989800000.0,815200000.0,620600000.0,186800000.0,350000000.0,-37800000.0,-24100000.0,48500000.0
BWXT,2016-03-31,False,Q1,2016,10-Q,364826000.0,42609000.0,48791000.0,0.47,0.46,0.09,1365712000.0,634239000.0,372792000.0,67691000.0,267894000.0,-18265000.0,-14008000.0,-55612000.0
CACI,2016-03-31,False,Q3,2016,10-Q,977274000.0,63676000.0,34028000.0,1.4,1.38,0.0,3979418000.0,873075000.0,543389000.0,34813000.0,1572046000.0,188344000.0,-600902000.0,413636000.0
ELY,2016-03-31,False,Q1,2016,10-Q,274053000.0,45328000.0,38390000.0,0.41,0.4,0.01,711872000.0,470698000.0,220353000.0,35136000.0,452659000.0,-71459000.0,-3113000.0,60565000.0
COG,2016-03-31,False,Q1,2016,10-Q,281941000.0,-55589000.0,-51194000.0,-0.12,-0.12,0.02,5702708000.0,720687000.0,199382000.0,579316000.0,2944060000.0,62090000.0,-54061000.0,570773000.0
CALX,2016-03-26,False,Q1,2016,10-Q,98375000.0,-10738000.0,-10729000.0,-0.22,-0.22,0.0,300417000.0,163271000.0,64747000.0,21365000.0,214778000.0,5269000.0,5567000.0,-13046000.0
CAH,2016-03-31,False,Q3,2016,10-Q,30662000000.0,656000000.0,386000000.0,1.18,1.17,0.387,34055000000.0,22291000000.0,19385000000.0,2598000000.0,6730000000.0,2330000000.0,-3681000000.0,-660000000.0
CRS,2016-03-31,False,Q3,2016,10-Q,456300000.0,-24300000.0,-23900000.0,-0.51,-0.51,0.18,2786500000.0,1016100000.0,315100000.0,23400000.0,1187000000.0,137200000.0,-55500000.0,-128600000.0
CBZ,2016-03-31,False,Q1,2016,10-Q,224238000.0,35876000.0,21768000.0,0.42,0.41,0.0,1016910000.0,392770000.0,250877000.0,1561000.0,445864000.0,-17162000.0,17916000.0,-43000.0
CSH,2016-03-31,False,Q1,2016,10-Q,277205000.0,19748000.0,10633000.0,0.43,0.42,0.08,1310815000.0,613829000.0,85633000.0,48321000.0,978725000.0,45402000.0,40091000.0,-60325000.0
CAT,2016-03-31,False,Q1,2016,10-Q,8780000000.0,494000000.0,271000000.0,0.46,0.46,0.0,78307000000.0,33748000000.0,26215000000.0,5886000000.0,15753000000.0,489000000.0,-572000000.0,-502000000.0
CHGG,2016-03-31,False,Q1,2016,10-Q,66654000.0,-15290000.0,-15685000.0,-0.18,-0.18,0.0,274716000.0,124130000.0,50350000.0,41504000.0,220397000.0,-19233000.0,39000.0,-6331000.0
CHE,2016-03-31,False,Q1,2016,10-Q,390389000.0,44393000.0,24840000.0,1.49,1.45,0.24,882919000.0,179941000.0,191557000.0,15235000.0,484821000.0,7223000.0,-11320000.0,4605000.0
CIA,2016-03-31,False,Q1,2016,10-Q,54525000.0,,-1949000.0,-0.06,-0.06,0.0,1500725000.0,,,45355000.0,249102000.0,21004000.0,-59087000.0,611000.0
C,2016-03-31,False,Q1,2016,10-Q,17555000000.0,,3251000000.0,1.1,1.1,0.05,1801000000000.0,,,22240000000.0,228761000000.0,144000000.0,-37190000000.0,38196000000.0
CLX,2016-03-31,False,Q3,2016,10-Q,1426000000.0,,162000000.0,1.25,1.23,0.77,4284000000.0,1590000000.0,1387000000.0,414000000.0,259000000.0,447000000.0,-101000000.0,-301000000.0
CCO,2016-03-31,False,Q1,2016,10-Q,590721000.0,291366000.0,140100000.0,0.39,0.39,1.49,5739384000.0,1358903000.0,666187000.0,489641000.0,-940420000.0,16170000.0,523544000.0,-466468000.0
CNA,2016-03-31,False,Q1,2016,10-Q,2195000000.0,,66000000.0,0.25,0.24,2.25,55502000000.0,,,242000000.0,11470000000.0,334000000.0,-9000000.0,-469000000.0
CIE,2016-03-31,False,Q1,2016,10-Q,1636000.0,-16498000.0,-46615000.0,-0.08,-0.08,0.0,4066983000.0,3009809000.0,647843000.0,52951000.0,1407285000.0,22002000.0,-40644000.0,
CFX,2016-04-01,False,Q1,2016,10-Q,876843000.0,48466000.0,22615000.0,0.18,0.18,0.0,6723748000.0,1784746000.0,1097661000.0,196042000.0,3239200000.0,15516000.0,-15389000.0,-5287000.0
CPGX,2016-03-31,False,Q1,2016,10-Q,364500000.0,151700000.0,72200000.0,0.18,0.18,0.26,10091100000.0,948300000.0,514000000.0,640900000.0,4983900000.0,170300000.0,-392600000.0,-67700000.0
CPPL,2016-03-31,False,Q1,2016,10-Q,363500000.0,181900000.0,180200000.0,0.25,0.25,0.0,9424000000.0,441100000.0,743500000.0,34200000.0,,131900000.0,-356200000.0,179600000.0
CYH,2016-03-31,False,Q1,2016,10-Q,5754000000.0,294000000.0,11000000.0,0.1,0.1,0.0,26724000000.0,5256000000.0,3054000000.0,181000000.0,4118000000.0,294000000.0,-371000000.0,74000000.0
COP,2016-03-31,False,Q1,2016,10-Q,5121000000.0,,-1469000000.0,-1.18,-1.18,0.25,99834000000.0,10934000000.0,8825000000.0,4866000000.0,39407000000.0,421000000.0,-2065000000.0,4137000000.0
COTY,2016-03-31,False,Q3,2016,10-Q,950700000.0,23000000.0,-26800000.0,-0.08,-0.08,0.0,7024900000.0,1899100000.0,1730200000.0,366600000.0,455000000.0,445300000.0,-1042000000.0,621700000.0
OFC,2016-03-31,False,Q1,2016,10-Q,144307000.0,30464000.0,3274000.0,0.03,0.03,0.275,3937908000.0,,,62489000.0,1583881000.0,47439000.0,-56059000.0,10799000.0
CPF,2016-03-31,False,Q1,2016,10-Q,51414000.0,,11181000.0,0.36,0.35,0.14,5242202000.0,,,85495000.0,509377000.0,24150000.0,-102704000.0,91035000.0
CTS,2016-03-31,False,Q1,2016,10-Q,96705000.0,12433000.0,7863000.0,0.24,0.24,0.04,540339000.0,235654000.0,100533000.0,130964000.0,288248000.0,353000.0,-75704000.0,49993000.0
CUB,2016-03-31,False,Q2,2016,10-Q,366024000.0,-9086000.0,10144000.0,0.38,0.38,0.14,1501087000.0,730498000.0,491819000.0,158808000.0,741396000.0,11892000.0,-216231000.0,200134000.0
CMI,2016-04-03,False,Q1,2016,10-Q,4291000000.0,470000000.0,321000000.0,1.87,1.87,0.975,14827000000.0,7468000000.0,3917000000.0,915000000.0,7260000000.0,263000000.0,-388000000.0,-632000000.0
CVI,2016-03-31,False,Q1,2016,10-Q,905500000.0,-39900000.0,-16200000.0,-0.19,-0.19,0.5,3183500000.0,1153700000.0,474200000.0,681800000.0,1517000000.0,21600000.0,-51700000.0,-53200000.0
CVS,2016-03-31,False,Q1,2016,10-Q,43215000000.0,2176000000.0,1146000000.0,1.04,1.04,0.425,92634000000.0,29413000000.0,24537000000.0,1779000000.0,36031000000.0,2412000000.0,-633000000.0,-2460000000.0
CVRR,2016-03-31,False,Q1,2016,10-Q,834000000.0,-56000000.0,-68000000.0,-0.46,-0.46,0.0,2116900000.0,547600000.0,327700000.0,145900000.0,,3000000.0,-44000000.0,-400000.0
DO,2016-03-31,False,Q1,2016,10-Q,470543000.0,111569000.0,87425000.0,0.64,0.64,0.0,6944599000.0,615034000.0,380987000.0,128928000.0,4194780000.0,241330000.0,55192000.0,-286622000.0
ACRX,2016-03-31,False,Q1,2016,10-Q,3025000.0,-8522000.0,-10981000.0,-0.24,-0.25,0.0,121225000.0,112794000.0,16804000.0,105429000.0,23443000.0,-6229000.0,3615000.0,121000.0
ACHN,2016-03-31,False,Q1,2016,10-Q,0.0,-18718000.0,-18054000.0,-0.13,-0.13,0.0,448656000.0,443041000.0,13463000.0,58745000.0,434868000.0,-16184000.0,-6742000.0,-54000.0
DDE,2016-03-31,False,Q1,2016,10-Q,44717000.0,34000.0,-239000.0,-0.01,-0.01,0.0,168069000.0,22384000.0,45818000.0,11077000.0,114828000.0,2427000.0,-1280000.0,-566000.0
DVD,2016-03-31,False,Q1,2016,10-Q,139000.0,-3917000.0,-2343000.0,-0.06,-0.06,0.0,85364000.0,30884000.0,8590000.0,153000.0,49705000.0,-1119000.0,-333000.0,1604000.0
DST,2016-03-31,False,Q1,2016,10-Q,521100000.0,75400000.0,58100000.0,1.72,1.7,0.33,2604500000.0,837700000.0,783200000.0,73400000.0,997800000.0,-14600000.0,184200000.0,-185800000.0
ACUR,2016-03-31,False,Q1,2016,10-Q,224000.0,-3138000.0,-3384000.0,-0.28,-0.28,0.0,14421000.0,11632000.0,4428000.0,3282000.0,4754000.0,-1922000.0,3128000.0,-409000.0
ADRO,2016-03-31,False,Q1,2016,10-Q,4030000.0,-26033000.0,-28827000.0,-0.45,-0.45,0.0,468012000.0,413571000.0,41093000.0,120133000.0,240277000.0,-23363000.0,-9420000.0,2460000.0
AERI,2016-03-31,False,Q1,2016,10-Q,,-22110000.0,-22704000.0,-0.85,-0.85,0.0,139201000.0,120691000.0,16046000.0,74266000.0,-155000.0,-19358000.0,2436000.0,128000.0
APC,2016-03-31,False,Q1,2016,10-Q,1674000000.0,-864000000.0,-1035000000.0,-2.03,-2.03,0.05,47922000000.0,5767000000.0,6657000000.0,2947000000.0,14701000000.0,-137000000.0,-973000000.0,3119000000.0
AFOP,2016-03-31,False,Q1,2016,10-Q,12485000.0,-649000.0,-536000.0,-0.03,-0.03,0.0,79743000.0,52635000.0,14363000.0,13076000.0,63301000.0,2811000.0,4235000.0,19000.0
AFOP,2015-12-31,True,FY,2015,10-K,81189000.0,19194000.0,13038000.0,0.74,0.73,0.0,80633000.0,53423000.0,15569000.0,6157000.0,62870000.0,14066000.0,7530000.0,-38098000.0
