symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ROX,2016-03-31,True,FY,2016,10-K,72220368.0,1005547.0,-2516368.0,-0.02,-0.02,0.0,50274413.0,40689501.0,11342502.0,1430532.0,23752737.0,-2854222.0,-990604.0,4087500.0
CTO,2016-06-30,False,Q2,2016,10-Q,12873938.0,4732868.0,1570443.0,0.28,0.28,0.04,387130138.0,,,24742236.0,142918226.0,-2227345.0,39973343.0,-17064439.0
UWN,2016-04-30,False,FY,2016,10-K,70341005.0,3368638.0,1301046.0,0.08,0.08,0.0,57758700.0,15513525.0,5669182.0,11583107.0,34368944.0,6371227.0,-13059923.0,9730133.0
STS,2016-06-25,False,Q2,2016,10-Q,92871671.0,12475365.0,8296172.0,0.49,0.48,0.0,133079779.0,86714148.0,23946847.0,7721597.0,99836962.0,-1453607.0,-1372488.0,-6700199.0
PRK,2016-06-30,False,Q2,2016,10-Q,85747000.0,,19998000.0,1.3,1.3,0.94,7431610000.0,,,119873000.0,739887000.0,37173000.0,65353000.0,63904000.0
URG,2016-06-30,False,Q2,2016,10-Q,6747000.0,-1414000.0,-1928000.0,-0.01,-0.01,0.0,98351000.0,10800000.0,16202000.0,2475000.0,33949000.0,-590000.0,-94000.0,1502000.0
EGHT,2016-06-30,False,Q1,2017,10-Q,60041000.0,-901000.0,-528000.0,-0.01,-0.01,0.0,315647000.0,184887000.0,35426000.0,27466000.0,276980000.0,6536000.0,-12587000.0,28000.0
AVHI,2016-06-30,False,Q2,2016,10-Q,188096000.0,,117361000.0,5.24,4.45,0.0,844932000.0,,,23096000.0,421537000.0,-7464000.0,-268000.0,-16070000.0
ACHC,2016-06-30,False,Q2,2016,10-Q,767054000.0,172226000.0,56445000.0,0.65,0.65,0.0,6684499000.0,392367000.0,419801000.0,30716000.0,2436280000.0,182858000.0,-890018000.0,735140000.0
ACRX,2016-06-30,False,Q2,2016,10-Q,4531000.0,-8322000.0,-11092000.0,-0.24,-0.24,0.0,113572000.0,105550000.0,21027000.0,97800000.0,13498000.0,-14467000.0,4224000.0,121000.0
ACIW,2016-06-30,False,Q2,2016,10-Q,219930000.0,-26345000.0,-16858000.0,-0.15,-0.15,0.0,1799925000.0,268479000.0,376520000.0,52463000.0,695638000.0,56868000.0,159888000.0,-265172000.0
ACNB,2016-06-30,False,Q2,2016,10-Q,13821000.0,,2982000.0,0.49,0.49,0.2,1169110000.0,,,14299000.0,119277000.0,7113000.0,8187000.0,12161000.0
ALKS,2016-06-30,False,Q2,2016,10-Q,195165000.0,-47117000.0,-47193000.0,-0.31,-0.31,0.0,1785286000.0,929254000.0,236263000.0,196438000.0,1243526000.0,-86092000.0,101132000.0,289000.0
ALXN,2016-06-30,False,Q2,2016,10-Q,753116000.0,194706000.0,114943000.0,0.51,0.51,0.0,13029347000.0,2361209000.0,658462000.0,597550000.0,8199339000.0,411917000.0,-336340000.0,-490350000.0
AMZN,2016-06-30,False,Q2,2016,10-Q,30404000000.0,1285000000.0,857000000.0,1.81,1.78,0.0,65076000000.0,32220000000.0,29587000000.0,12521000000.0,16538000000.0,3465000000.0,-2439000000.0,-1039000000.0
ARII,2016-06-30,False,Q2,2016,10-Q,150484000.0,35974000.0,19896000.0,1.02,1.02,0.4,1432600000.0,348836000.0,78566000.0,199451000.0,547377000.0,87484000.0,-40963000.0,-145115000.0
AMSF,2016-06-30,False,Q2,2016,10-Q,97563000.0,,16639000.0,0.87,0.87,0.18,1594769000.0,,,70155000.0,495947000.0,56361000.0,-49774000.0,-5913000.0
AMGN,2016-06-30,False,Q2,2016,10-Q,5688000000.0,2380000000.0,1870000000.0,2.49,2.47,1.0,75471000000.0,42947000000.0,10830000000.0,2630000000.0,30133000000.0,4592000000.0,-5047000000.0,-1059000000.0
ANGI,2016-06-30,False,Q2,2016,10-Q,83060000.0,6155000.0,4797000.0,0.08,0.08,0.0,180656000.0,93676000.0,112907000.0,34575000.0,5200000.0,14286000.0,-12264000.0,-46000.0
AUBN,2016-06-30,False,Q2,2016,10-Q,7719000.0,,1931000.0,0.53,0.53,0.0,846056000.0,,,164420000.0,84808000.0,4405000.0,24186000.0,21899000.0
BEAV,2016-06-30,False,Q2,2016,10-Q,753100000.0,136600000.0,84800000.0,0.85,0.84,0.21,3252100000.0,1776600000.0,853300000.0,100200000.0,118700000.0,94100000.0,-37100000.0,-105900000.0
HAWK,2016-06-18,False,Q2,2016,10-Q,391206000.0,-14977000.0,-11337000.0,-0.2,-0.2,0.0,2333775000.0,937403000.0,1257886000.0,263988000.0,762954000.0,-643277000.0,-166569000.0,154610000.0
BCOR,2016-06-30,False,Q2,2016,10-Q,120108000.0,22354000.0,-14445000.0,-0.35,-0.34,0.0,1215885000.0,272791000.0,98127000.0,74273000.0,511135000.0,65488000.0,25000.0,-52934000.0
BOKF,2016-06-30,False,Q2,2016,10-Q,391149000.0,,64980000.0,1.0,1.0,0.43,31970450000.0,,,498713000.0,3402738000.0,185051000.0,-428890000.0,6791000.0
BCOV,2016-06-30,False,Q2,2016,10-Q,36960000.0,-2211000.0,-2398000.0,-0.07,-0.07,0.0,128843000.0,54905000.0,49371000.0,30194000.0,77083000.0,5009000.0,-3003000.0,101000.0
BWEN,2016-06-30,False,Q2,2016,10-Q,43380000.0,181000.0,-474000.0,-0.03,-0.03,0.0,108468000.0,52028000.0,36034000.0,7501000.0,67073000.0,1788000.0,1206000.0,-3127000.0
BRKS,2016-06-30,False,Q3,2016,10-Q,147534000.0,8494000.0,8564000.0,0.12,0.12,0.1,682321000.0,293224000.0,122049000.0,66116000.0,543055000.0,16109000.0,-10416000.0,-20173000.0
BWLD,2016-06-26,False,Q2,2016,10-Q,490178000.0,35452000.0,23702000.0,1.27,1.27,0.0,978082000.0,97790000.0,184273000.0,13635000.0,614978000.0,149399000.0,-74492000.0,-72405000.0
CA,2016-06-30,False,Q1,2017,10-Q,999000000.0,292000000.0,198000000.0,0.47,0.47,0.255,10907000000.0,3350000000.0,2638000000.0,2776000000.0,5427000000.0,161000000.0,-9000000.0,-144000000.0
CBF,2016-06-30,False,Q2,2016,10-Q,81501000.0,,17402000.0,0.4,0.4,0.0,7621225000.0,,,84038000.0,1016498000.0,26863000.0,-80281000.0,128737000.0
CWST,2016-06-30,False,Q2,2016,10-Q,144670000.0,15596000.0,5195000.0,0.13,0.12,0.0,631621000.0,78589000.0,84634000.0,2382000.0,-22189000.0,35585000.0,-28306000.0,-7209000.0
CELG,2016-06-30,False,Q2,2016,10-Q,2754300000.0,823700000.0,40900000.0,0.77,0.75,0.0,26562000000.0,9169000000.0,1987000000.0,5063700000.0,5548800000.0,1910900000.0,-185600000.0,-1542500000.0
CSBR,2016-04-30,False,FY,2016,10-K,2000000.0,-10316000.0,-10446000.0,-1.2,-1.2,0.0,5777000.0,4340000.0,5306000.0,2585000.0,238000.0,-6452000.0,-322000.0,2000.0
CHFC,2016-06-30,False,Q2,2016,10-Q,103834000.0,,25707000.0,0.67,0.67,0.26,9514172000.0,,,179310000.0,1050299000.0,44460000.0,-326583000.0,276294000.0
