symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ATU,2016-02-29,False,Q2,2016,10-Q,263289000.0,-172115000.0,-159190000.0,-2.7,-2.7,0.0,1411004000.0,538283000.0,221610000.0,154671000.0,487532000.0,28863000.0,-21394000.0,-11025000.0
CAFD,2016-02-29,False,Q1,2016,10-Q,7102000.0,-1259000.0,5308000.0,0.27,0.27,0.0,1024740000.0,79496000.0,9474000.0,64865000.0,633435000.0,2898000.0,38000.0,5148000.0
APOL,2016-02-29,False,Q2,2016,10-Q,465348000.0,-80816000.0,-60396000.0,-0.56,-0.56,0.0,2110321000.0,1116889000.0,830833000.0,408814000.0,1025037000.0,23083000.0,-113821000.0,-5387000.0
ALOT,2016-01-31,False,FY,2016,10-K,94658000.0,5934000.0,4525000.0,0.62,0.61,0.28,77963000.0,54514000.0,9548000.0,10043000.0,67373000.0,7727000.0,-3542000.0,-1596000.0
CAG,2016-02-28,False,Q3,2016,10-Q,2924100000.0,,204600000.0,0.46,0.46,0.25,13187200000.0,3527500000.0,2615600000.0,502600000.0,3732500000.0,695100000.0,2256400000.0,-2629500000.0
CALI,2015-12-31,False,FY,2015,10-K,448131741.0,-5500122.0,-12014594.0,-2.98,-2.98,0.0,288223153.0,226394802.0,257196532.0,7119686.0,21777807.0,-7380041.0,4921779.0,2191004.0
CTAS,2016-02-29,False,Q3,2016,10-Q,1216083000.0,192952000.0,117341000.0,1.07,1.05,0.0,4231210000.0,1758824000.0,858804000.0,315116000.0,1950106000.0,297154000.0,201778000.0,-594315000.0
FC,2016-02-27,False,Q2,2016,10-Q,45269000.0,-261000.0,-448000.0,-0.03,-0.03,0.0,170951000.0,69546000.0,31812000.0,5262000.0,92832000.0,16835000.0,-2163000.0,-25662000.0
DLTH,2016-01-31,False,FY,2015,10-K,304157000.0,29150000.0,27439000.0,1.09,1.06,0.0,120620000.0,98390000.0,24690000.0,37873000.0,90486000.0,14214000.0,-7362000.0,23140000.0
ELRC,2016-02-29,False,Q3,2016,10-Q,39498000.0,1712000.0,1009000.0,0.04,0.04,0.125,287169000.0,,,18234000.0,225099000.0,36197000.0,-10128000.0,-11867000.0
KBH,2016-02-29,False,Q1,2016,10-Q,678371000.0,18992000.0,13067000.0,0.15,0.14,0.025,4922056000.0,,,324856000.0,1617058000.0,-143313000.0,-1704000.0,-90468000.0
GLDC,2016-03-04,False,Q3,2016,10-Q,35186617.0,1190844.0,734455.0,0.07,0.06,0.0338,44367026.0,20441927.0,11050347.0,1538052.0,23008903.0,3573694.0,-664115.0,-2530976.0
GRIF,2016-02-29,False,Q1,2016,10-Q,6682000.0,804000.0,-335000.0,-0.07,-0.07,0.0,211556000.0,,,19752000.0,93361000.0,1679000.0,-2367000.0,2169000.0
HERO,2015-12-31,True,FY,2015,10-K,0.0,,,,,0.0,1108140000.0,410203000.0,98872000.0,330780000.0,563931000.0,-26459000.0,-4611000.0,0.0
MG,2016-02-29,False,Q3,2016,10-Q,160355000.0,5758000.0,3593000.0,0.12,0.12,0.0,463957000.0,174581000.0,84902000.0,18095000.0,266892000.0,55802000.0,-12968000.0,-34338000.0
MON,2016-02-29,False,Q2,2016,10-Q,4532000000.0,1663000000.0,1063000000.0,2.42,2.41,1.08,19413000000.0,8483000000.0,5939000000.0,1050000000.0,4151000000.0,1389000000.0,-483000000.0,-3502000000.0
KIRK,2016-01-30,False,FY,2015,10-K,561807000.0,26191000.0,16573000.0,0.97,0.94,1.5,238585000.0,131109000.0,59495000.0,44352000.0,119695000.0,32041000.0,-35114000.0,-51713000.0
MU,2016-03-03,False,Q2,2016,10-Q,2934000000.0,-5000000.0,-97000000.0,-0.09,-0.09,0.0,24819000000.0,8805000000.0,4411000000.0,3078000000.0,13239000000.0,1883000000.0,-1026000000.0,-68000000.0
MIND,2016-01-31,False,FY,2016,10-K,51819000.0,-26760000.0,-38736000.0,-3.22,-3.22,0.0,134759000.0,40696000.0,12456000.0,3769000.0,105037000.0,15047000.0,-10269000.0,-5638000.0
RT,2016-03-01,False,Q3,2016,10-Q,269868000.0,23631000.0,-3086000.0,-0.05,-0.05,0.0,870464000.0,98791000.0,98884000.0,52458000.0,435554000.0,18539000.0,-18709000.0,-22703000.0
