symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
FSP,2016-09-30,False,Q3,2016,10-Q,63280000.0,2673000.0,2458000.0,0.02,0.02,0.19,1940445000.0,,,13372000.0,962948000.0,65252000.0,-80927000.0,10884000.0
ADC,2016-09-30,False,Q3,2016,10-Q,24161000.0,14185000.0,14263000.0,0.61,0.61,0.0,1038813000.0,,,11491000.0,575431000.0,33542000.0,-234667000.0,209904000.0
AKS,2016-09-30,False,Q3,2016,10-Q,1452900000.0,130800000.0,50800000.0,0.21,0.21,0.0,3920800000.0,1701000000.0,934400000.0,57500000.0,-275200000.0,287900000.0,-79700000.0,-207300000.0
AB,2016-09-30,False,Q3,2016,10-Q,531856000.0,,50258000.0,0.52,0.52,0.0,1475139000.0,,,0.0,,127003000.0,-2371000.0,-124632000.0
ALSN,2016-09-30,False,Q3,2016,10-Q,434300000.0,104000000.0,44600000.0,0.27,0.27,0.15,4239300000.0,549900000.0,335700000.0,164700000.0,1116700000.0,415600000.0,-37500000.0,-465800000.0
AXP,2016-09-30,False,Q3,2016,10-Q,7270000000.0,,1121000000.0,1.21,1.2,0.32,153377000000.0,,,26520000000.0,21000000000.0,4886000000.0,10130000000.0,-11253000000.0
AXE,2016-09-30,False,Q3,2016,10-Q,1956300000.0,87300000.0,40400000.0,1.21,1.21,0.0,4161800000.0,2751800000.0,1298300000.0,125100000.0,1283900000.0,238400000.0,-29600000.0,-227700000.0
AZO,2016-08-27,False,FY,2016,10-K,10635676000.0,2060395000.0,1241007000.0,41.52,40.7,0.0,8599787000.0,4239573000.0,4690320000.0,189734000.0,-1787538000.0,1577329000.0,-505835000.0,-1052797000.0
BOH,2016-09-30,False,Q3,2016,10-Q,162093000.0,,43493000.0,1.02,1.02,0.48,16014643000.0,,,127326000.0,1163859000.0,103050000.0,-623822000.0,403162000.0
BHI,2016-09-30,False,Q3,2016,10-Q,2353000000.0,-321000000.0,-429000000.0,-1.0,-1.0,0.17,19491000000.0,9002000000.0,2224000000.0,3736000000.0,13237000000.0,3597000000.0,-28000000.0,-2159000000.0
