CP,2016-06-30,False,Q2,2016,10-Q,1450000000.0,551000000.0,328000000.0,2.16,2.15,0.5,19068000000.0,923000000.0,1445000000.0,92000000.0,4691000000.0,512000000.0,-321000000.0,-669000000.0
DPZ,2016-06-19,False,Q2,2016,10-Q,547341000.0,103701000.0,49261000.0,1.0,0.98,0.38,652278000.0,450449000.0,356727000.0,22305000.0,-1914754000.0,69453000.0,50321000.0,-230452000.0
DOV,2016-06-30,False,Q2,2016,10-Q,1686345000.0,193802000.0,118290000.0,0.76,0.76,0.42,8979092000.0,2379756000.0,1640367000.0,255140000.0,3713735000.0,341281000.0,-495272000.0,50829000.0
GGG,2016-06-24,False,Q2,2016,10-Q,348126000.0,78342000.0,50947000.0,0.92,0.89,0.33,1450889000.0,518226000.0,169816000.0,43864000.0,676132000.0,88007000.0,-74283000.0,-20573000.0
HXL,2016-06-30,False,Q2,2016,10-Q,522600000.0,100100000.0,66100000.0,0.71,0.7,0.0,2369600000.0,684600000.0,271600000.0,38900000.0,1225100000.0,134900000.0,-189600000.0,42000000.0
IMAX,2016-06-30,False,Q2,2016,10-Q,91743000.0,15467000.0,7791000.0,0.11,0.11,0.0,866737000.0,,,228081000.0,623263000.0,36067000.0,-30863000.0,-94578000.0
KSU,2016-06-30,False,Q2,2016,10-Q,568500000.0,219900000.0,120100000.0,1.12,1.11,0.33,8677400000.0,723800000.0,680700000.0,293600000.0,4331700000.0,418500000.0,-283300000.0,21800000.0
LHO,2016-06-30,False,Q2,2016,10-Q,351087000.0,77036000.0,55176000.0,0.49,0.49,0.45,4077506000.0,,,43053000.0,2468055000.0,175573000.0,-56426000.0,-81794000.0
LMT,2016-06-26,False,Q2,2016,10-Q,12914000000.0,1566000000.0,1021000000.0,3.37,3.32,3.3,50408000000.0,16073000000.0,15595000000.0,1269000000.0,2997000000.0,3140000000.0,-327000000.0,-2634000000.0
NEM,2016-06-30,False,Q2,2016,10-Q,2038000000.0,,23000000.0,0.04,0.04,0.025,24703000000.0,5294000000.0,1360000000.0,2902000000.0,14383000000.0,1299000000.0,-405000000.0,-778000000.0
OMC,2016-06-30,False,Q2,2016,10-Q,3884900000.0,561800000.0,326100000.0,1.36,1.36,0.55,20935200000.0,10314200000.0,11540800000.0,1305700000.0,2773100000.0,-391100000.0,-560200000.0,-397300000.0
TRV,2016-06-30,False,Q2,2016,10-Q,6785000000.0,,659000000.0,2.27,2.24,0.67,102446000000.0,,,265000000.0,24714000000.0,1293000000.0,-91000000.0,-1314000000.0
UAL,2016-06-30,False,Q2,2016,10-Q,9396000000.0,1060000000.0,588000000.0,1.78,1.78,0.0,40476000000.0,7844000000.0,13982000000.0,2483000000.0,7784000000.0,3746000000.0,-1619000000.0,-2650000000.0
URI,2016-06-30,False,Q2,2016,10-Q,1421000000.0,347000000.0,134000000.0,1.52,1.52,0.0,12120000000.0,1264000000.0,1508000000.0,265000000.0,1502000000.0,1247000000.0,-522000000.0,-651000000.0
UTL,2016-06-30,False,Q2,2016,10-Q,74500000.0,9500000.0,2500000.0,0.18,0.18,0.355,1051700000.0,105700000.0,139000000.0,7900000.0,288100000.0,40200000.0,-39600000.0,-1400000.0
WBC,2016-06-30,False,Q2,2016,10-Q,732200000.0,96900000.0,75100000.0,1.34,1.33,0.0,2804500000.0,1595600000.0,539000000.0,599200000.0,794500000.0,208000000.0,-190700000.0,59200000.0
YUM,2016-06-11,False,Q2,2016,10-Q,3008000000.0,-76000000.0,339000000.0,0.82,0.81,0.46,8184000000.0,1879000000.0,2279000000.0,795000000.0,-331000000.0,896000000.0,-288000000.0,-538000000.0
