symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
MCZ,2016-03-31,False,FY,2016,10-K,134074000.0,-9363000.0,-11620000.0,-0.16,-0.16,0.0,55003000.0,39832000.0,49829000.0,2436000.0,4020000.0,-6349000.0,-1883000.0,5504000.0
BOOT,2016-03-26,False,FY,2016,10-K,569020000.0,30234000.0,9868000.0,0.38,0.37,0.0,539326000.0,203219000.0,152299000.0,7195000.0,161490000.0,32929000.0,-182668000.0,155486000.0
DDS,2016-04-30,False,Q1,2016,10-Q,1503242000.0,,77431000.0,2.17,2.17,0.07,4025646000.0,1882694000.0,899886000.0,150310000.0,1812012000.0,20176000.0,-17574000.0,-55161000.0
DSW,2016-04-30,False,Q1,2016,10-Q,681267000.0,48716000.0,30014000.0,0.37,0.36,0.2,1456990000.0,767854000.0,323285000.0,59462000.0,933567000.0,9814000.0,34289000.0,-17136000.0
GHM,2016-03-31,False,FY,2016,10-K,90039000.0,,6131000.0,0.61,0.61,0.33,143131000.0,102730000.0,27923000.0,24072000.0,109380000.0,18751000.0,-9150000.0,-12693000.0
GES,2016-04-30,False,Q1,2017,10-Q,448815000.0,-28978000.0,-25328000.0,-0.3,-0.3,0.225,1552776000.0,1025650000.0,319422000.0,427485000.0,1022113000.0,-30844000.0,-10086000.0,3932000.0
GWRE,2016-04-30,False,Q3,2016,10-Q,98860000.0,-5777000.0,-404000.0,-0.01,-0.01,0.0,858421000.0,654365000.0,108104000.0,204605000.0,741207000.0,50641000.0,-62950000.0,4499000.0
HAE,2016-04-02,False,FY,2016,10-K,908832000.0,-43942000.0,-55579000.0,-1.09,-1.09,0.0,1319128000.0,488086000.0,185551000.0,115123000.0,721565000.0,121865000.0,-104768000.0,-62624000.0
HPQ,2016-04-30,False,Q2,2016,10-Q,11588000000.0,841000000.0,629000000.0,0.37,0.36,0.0,25523000000.0,15385000000.0,16862000000.0,4636000000.0,-4786000000.0,1467000000.0,-255000000.0,-14009000000.0
BLOX,2016-04-30,False,Q3,2016,10-Q,81962000.0,-8022000.0,-5676000.0,-0.1,-0.1,0.0,464201000.0,348881000.0,157093000.0,110827000.0,244611000.0,59969000.0,12834000.0,-65203000.0
KORS,2016-04-02,False,FY,2016,10-K,4712100000.0,1175100000.0,839100000.0,4.5,4.44,0.0,2566800000.0,1669800000.0,435500000.0,702000000.0,1999500000.0,1228400000.0,-381100000.0,-1128300000.0
NCS,2016-05-01,False,Q2,2016,10-Q,372247000.0,10594000.0,2420000.0,0.03,0.03,0.0,1016742000.0,440454000.0,272571000.0,77916000.0,275506000.0,20013000.0,-9960000.0,-31950000.0
JWN,2016-04-30,False,Q1,2016,10-Q,3192000000.0,,46000000.0,0.27,0.26,0.37,7699000000.0,2992000000.0,2936000000.0,470000000.0,875000000.0,171000000.0,-174000000.0,-122000000.0
NX,2016-04-30,False,Q2,2016,10-Q,229460000.0,10556000.0,3935000.0,0.12,0.11,0.04,851417000.0,221902000.0,102523000.0,29001000.0,390013000.0,24588000.0,-262388000.0,243459000.0
TTC,2016-04-29,False,Q2,2016,10-Q,836441000.0,155090000.0,105681000.0,1.92,1.89,0.0,1542741000.0,950107000.0,600601000.0,174639000.0,562608000.0,137154000.0,-23784000.0,-66003000.0
WDAY,2016-04-30,False,Q1,2017,10-Q,345430000.0,-73649000.0,-48713000.0,-0.41,-0.41,0.0,2776153000.0,2372131000.0,970252000.0,404604000.0,1128156000.0,161466000.0,-61344000.0,3757000.0
AKRX,2015-06-30,False,Q2,2015,10-Q,220920000.0,66102000.0,32508000.0,0.28,0.27,0.0,2024584000.0,607013000.0,198980000.0,257090000.0,535946000.0,181049000.0,-41164000.0,46482000.0
AKRX,2015-03-31,False,Q1,2015,10-Q,227378000.0,73267000.0,37538000.0,0.33,0.31,0.0,1976338000.0,543885000.0,153851000.0,123532000.0,442175000.0,45266000.0,-29367000.0,36789000.0
AKRX,2015-09-30,False,Q3,2015,10-Q,256801000.0,90767000.0,47967000.0,0.4,0.39,0.0,2101267000.0,698846000.0,237746000.0,314465000.0,584502000.0,252099000.0,-49212000.0,41127000.0
ALOG,2016-04-30,False,Q3,2016,10-Q,127980000.0,7626000.0,4970000.0,0.4,0.4,0.1,645927000.0,399963000.0,93001000.0,128124000.0,528303000.0,34891000.0,-17624000.0,-14095000.0
TGLS,2016-03-31,False,Q1,2016,10-Q,60903000.0,11492000.0,13664000.0,0.51,0.47,0.0,383897000.0,224985000.0,181905000.0,18194000.0,48767000.0,-10136000.0,-23387000.0,32921000.0
CMCO,2016-03-31,False,FY,2016,10-K,597103000.0,40570000.0,6395000.0,0.98,0.96,0.16,773044000.0,272729000.0,132517000.0,51603000.0,286309000.0,52645000.0,-203229000.0,137003000.0
CONN,2016-04-30,False,Q1,2017,10-Q,318542000.0,12656000.0,-9749000.0,-0.32,-0.32,0.0,1996825000.0,1133487000.0,162481000.0,11542000.0,530215000.0,108653000.0,-16300000.0,-93065000.0
COST,2016-05-08,False,Q3,2016,10-Q,26151000000.0,858000000.0,545000000.0,1.24,1.24,0.45,33873000000.0,16542000000.0,16999000000.0,4884000000.0,11748000000.0,3461000000.0,-1320000000.0,-2088000000.0
CBRL,2016-04-29,False,Q3,2016,10-Q,700136000.0,67028000.0,49169000.0,2.05,2.04,1.1,1495953000.0,372784000.0,316181000.0,176692000.0,580433000.0,149358000.0,-68865000.0,-169256000.0
GIII,2016-04-30,False,Q1,2017,10-Q,457403000.0,5371000.0,2771000.0,0.06,0.06,0.0,1106681000.0,785358000.0,151848000.0,95448000.0,901651000.0,1834000.0,-41528000.0,247000.0
HWKN,2016-04-03,False,FY,2016,10-K,413976000.0,31171000.0,18143000.0,1.72,1.72,0.8,436491000.0,137288000.0,59765000.0,20014000.0,200975000.0,36333000.0,-151352000.0,116394000.0
MAYS,2016-04-30,False,Q3,2016,10-Q,4675138.0,720454.0,451391.0,0.22,0.22,0.0,66447595.0,9983075.0,4501595.0,4819753.0,47449920.0,3127084.0,-2313022.0,-80013.0
LE,2016-04-29,False,Q1,2016,10-Q,273433000.0,-3486000.0,-5759000.0,-0.18,-0.18,0.0,1212067000.0,545473000.0,162845000.0,169073000.0,381617000.0,-50212000.0,-10485000.0,-1288000.0
