symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AWX,2015-12-31,False,FY,2015,10-K,53090000.0,-1302000.0,-712000.0,-0.19,-0.19,0.0,62302000.0,12788000.0,12147000.0,1814000.0,41756000.0,1891000.0,-8523000.0,4117000.0
CRVP,2016-01-31,False,Q1,2016,10-Q,16131560.0,348639.0,-29528.0,-0.0,-0.0,0.0,36924042.0,15993320.0,7338002.0,3535230.0,3911155.0,1236096.0,-392338.0,-399999.0
EMAN,2015-12-31,False,FY,2015,10-K,25142000.0,-4062000.0,-4105000.0,-0.16,-0.16,0.0,28083000.0,18616000.0,4677000.0,9273000.0,23406000.0,-1261000.0,-439000.0,5683000.0
GLOW,2015-12-31,False,FY,2015,10-K,25541000.0,-489000.0,-2161000.0,-0.06,-0.06,0.0,20231000.0,5087000.0,2754000.0,1764000.0,6383000.0,1237000.0,-1244000.0,-167000.0
GV,2015-12-31,False,FY,2015,10-K,120571171.0,8775084.0,4493142.0,0.19,0.19,0.0,81163607.0,42234609.0,16736773.0,11374238.0,35250813.0,5567807.0,-4153000.0,137252.0
INS,2015-12-31,False,FY,2015,10-K,4782000.0,-2822000.0,18020000.0,2.05,2.02,0.0,26173000.0,24463000.0,2791000.0,18059000.0,23169000.0,-2066000.0,-702000.0,-684000.0
UWN,2016-01-31,False,Q3,2016,10-Q,18360747.0,1182195.0,466351.0,0.03,0.03,0.0,58740509.0,15040516.0,4789176.0,8822156.0,34542512.0,2609667.0,-13594322.0,11265141.0
PIH,2015-12-31,False,FY,2015,10-K,27130000.0,,-1673000.0,-0.27,-0.27,0.0,82083000.0,,,47957000.0,47506000.0,5417000.0,-9368000.0,-1731000.0
ABIO,2015-12-31,False,FY,2015,10-K,0.0,-11455000.0,-11445000.0,-1.82,-1.82,0.0,39574000.0,38916000.0,1504000.0,38802000.0,38070000.0,-10534000.0,-11000.0,33993000.0
ARIS,2016-01-31,False,Q2,2016,10-Q,11752000.0,873000.0,448000.0,0.03,0.03,0.0,48745000.0,9351000.0,12132000.0,3166000.0,28224000.0,2951000.0,-1473000.0,-595000.0
ACFC,2015-12-31,False,FY,2015,10-K,36646000.0,,7718000.0,0.5,0.5,0.0,857198000.0,,,6108000.0,80738000.0,2637000.0,-144032000.0,142578000.0
BOTJ,2015-12-31,False,FY,2015,10-K,24495000.0,,3692000.0,1.07,1.07,0.22,527143000.0,,,28655000.0,48196000.0,3347000.0,-50287000.0,62852000.0
AMBR,2015-12-31,False,FY,2015,10-K,67109920.0,-26961817.0,-28078674.0,-1.07,-1.07,0.0,114742002.0,43013793.0,42754143.0,17854523.0,44496315.0,-13229162.0,-29212636.0,19250776.0
STCK,2015-12-31,False,FY,2015,10-K,1576746000.0,12248000.0,-4831000.0,-0.12,-0.12,0.0,1376008000.0,613960000.0,278307000.0,1089000.0,628932000.0,743000.0,-135076000.0,72160000.0
CSBR,2016-01-31,False,Q3,2016,10-Q,2552000.0,-2373000.0,-2412000.0,-0.28,-0.28,0.0,7145000.0,5812000.0,4647000.0,3293000.0,2259000.0,-5853000.0,-176000.0,-35000.0
CHMA,2015-12-31,False,FY,2015,10-K,98200000.0,-35447000.0,-36226000.0,-3.25,-3.25,0.0,153108000.0,151085000.0,6514000.0,41039000.0,142816000.0,-33303000.0,-109112000.0,143294000.0
CDTX,2015-12-31,False,FY,2015,10-K,,-32313000.0,-32193000.0,-3.25,-3.25,0.0,109974000.0,108218000.0,5974000.0,62562000.0,103912000.0,-25959000.0,-46088000.0,111813000.0
CIDM,2015-12-31,True,Q3,2016,10-Q,30708000.0,3344000.0,-2552000.0,-0.04,-0.04,0.0,242205000.0,124109000.0,117584000.0,26237000.0,-67182000.0,15078000.0,-362000.0,-7478000.0
BBW,2016-01-02,False,FY,2016,10-K,372715000.0,,26825000.0,1.61,1.59,0.0,213334000.0,128731000.0,99861000.0,45196000.0,99414000.0,32047000.0,-25146000.0,-26390000.0
DWSN,2015-12-31,False,FY,2015,10-K,234685000.0,-40682000.0,-26279000.0,-1.27,-1.27,0.0,247787000.0,99859000.0,28810000.0,37009000.0,209718000.0,20612000.0,15787000.0,-13606000.0
ESES,2015-12-31,False,FY,2015,10-K,13755140.0,-12178171.0,-13394751.0,-1.35,-1.35,0.0,62900299.0,25006491.0,8653723.0,11742489.0,30760890.0,-18615159.0,-7020081.0,30364173.0
FCCO,2015-12-31,False,FY,2015,10-K,7059000.0,,6127000.0,0.93,0.91,0.0,862734000.0,,,10973000.0,79038000.0,14508000.0,-57981000.0,43882000.0
FEIM,2016-01-31,False,Q3,2016,10-Q,13498000.0,272000.0,282000.0,0.03,0.03,0.0,119848000.0,85148000.0,8618000.0,7079000.0,93209000.0,1988000.0,-1829000.0,8000.0
ENT,2015-12-31,False,FY,2015,10-K,426030000.0,-8811000.0,-2126000.0,-0.03,-0.18,0.0,639539000.0,371538000.0,165915000.0,223552000.0,353761000.0,21575000.0,-80890000.0,84833000.0
GBIM,2015-12-31,False,FY,2015,10-K,6457733.0,-2766905.0,-2766905.0,-0.48,-0.48,0.0,11506141.0,11090775.0,4225439.0,9900722.0,2988400.0,-7129697.0,217960.0,
FDX,2016-02-29,False,Q3,2016,10-Q,12654000000.0,864000000.0,506000000.0,1.86,1.84,0.25,37819000000.0,10237000000.0,5939000000.0,2841000000.0,14327000000.0,3796000000.0,-3579000000.0,-1061000000.0
GRSHU,2015-12-31,False,FY,2015,10-K,,,,,,0.0,376060265.0,1049785.0,287301.0,790635.0,5000004.0,-441767.0,-375010481.0,376242883.0
HDS,2016-01-31,False,FY,2016,10-K,7388000000.0,736000000.0,1472000000.0,7.47,7.31,0.0,6016000000.0,1983000000.0,871000000.0,269000000.0,744000000.0,422000000.0,726000000.0,-962000000.0
GCAP,2015-12-31,False,FY,2015,10-K,38820000.0,17649000.0,10279000.0,0.22,0.22,0.2,1424815000.0,,,171888000.0,306084000.0,77213000.0,-16081000.0,-25840000.0
