symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AIII,2016-03-31,False,Q1,2016,10-Q,,,-903957.0,-0.04,-0.04,0.0,23510961.0,,,18995825.0,22819236.0,-879090.0,,
ACY,2016-03-31,False,Q1,2016,10-Q,6236100.0,,433700.0,0.28,0.28,0.0,176387400.0,,,2891500.0,41712200.0,5529000.0,3241500.0,-8600000.0
AMS,2016-03-31,False,Q1,2016,10-Q,4238000.0,499000.0,51000.0,0.01,0.01,0.0,60087000.0,6366000.0,9185000.0,2140000.0,25481000.0,1720000.0,-333000.0,-1456000.0
APHB,2016-03-31,False,Q1,2016,10-Q,142000.0,-4518000.0,-4837000.0,-0.82,-0.82,0.0,28261000.0,6753000.0,2651000.0,6173000.0,8897000.0,-3085000.0,-112000.0,
HRT,2016-03-31,False,Q1,2016,10-Q,4983281.0,-324705.0,-384148.0,-0.14,-0.14,0.0,13873461.0,6312448.0,3792115.0,220299.0,6564812.0,-55060.0,-373259.0,376327.0
BRN,2016-03-31,False,Q2,2016,10-Q,1502000.0,-521000.0,-1608000.0,-0.19,-0.19,0.0,37075000.0,20734000.0,8358000.0,8949000.0,16513000.0,-4607000.0,4733000.0,80000.0
BVX,2016-03-31,False,Q1,2016,10-Q,7775000.0,-1993000.0,-1944000.0,-0.07,-0.07,0.0,29745000.0,20530000.0,7208000.0,9456000.0,21636000.0,-2267000.0,-21000.0,-61000.0
DLA,2016-04-02,False,Q2,2016,10-Q,109160000.0,5931000.0,3436000.0,0.44,0.43,0.0,340678000.0,229911000.0,81109000.0,742000.0,147874000.0,-5353000.0,-4975000.0,10770000.0
EMAN,2016-03-31,False,Q1,2016,10-Q,7001000.0,22000.0,14000.0,,,0.0,28422000.0,19261000.0,4835000.0,9050000.0,23587000.0,-120000.0,-103000.0,
EVI,2016-03-31,False,Q3,2016,10-Q,12737416.0,1240773.0,773753.0,0.11,0.11,0.0,10565577.0,10380747.0,5906819.0,2955417.0,4658758.0,454752.0,-1563.0,-1406746.0
ENSV,2016-03-31,False,Q1,2016,10-Q,8307059.0,-1273739.0,-1075569.0,-0.03,-0.03,0.0,46682515.0,6949333.0,2789009.0,1588779.0,16963394.0,2932766.0,-4504676.0,2355952.0
