symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
FSP,2016-03-31,False,Q1,2016,10-Q,59813000.0,2963000.0,2579000.0,0.03,0.03,0.19,1861385000.0,,,14316000.0,913084000.0,7816000.0,32373000.0,-44036000.0
ACPW,2016-03-31,False,Q1,2016,10-Q,5665000.0,-3913000.0,-4055000.0,-0.18,-0.18,0.0,27277000.0,25403000.0,17002000.0,11220000.0,9810000.0,-952000.0,-28000.0,-1000.0
APOG,2016-02-27,False,FY,2016,10-K,981189000.0,97393000.0,65342000.0,2.25,2.22,0.455,657440000.0,336793000.0,177381000.0,60470000.0,406195000.0,123951000.0,-77856000.0,-36413000.0
BBBY,2016-02-27,False,FY,2015,10-K,12103887000.0,1414903000.0,841489000.0,5.15,5.1,0.0,6498940000.0,3825962000.0,1867225000.0,515573000.0,2559540000.0,1012184000.0,-275632000.0,-1088752000.0
BEAT,2016-03-31,False,Q1,2016,10-Q,48640000.0,4534000.0,3970000.0,0.15,0.14,0.0,128931000.0,51738000.0,24264000.0,22841000.0,80659000.0,8182000.0,-3513000.0,-814000.0
CDNS,2016-04-02,False,Q1,2016,10-Q,447862000.0,58036000.0,50562000.0,0.17,0.17,0.0,2539024000.0,1152244000.0,567900000.0,810400000.0,1234052000.0,83191000.0,-13911000.0,118433000.0
CPLA,2016-03-31,False,Q1,2016,10-Q,105448000.0,16527000.0,9298000.0,0.79,0.78,0.39,256143000.0,176651000.0,52719000.0,92519000.0,198509000.0,21995000.0,-5533000.0,-10828000.0
ALSN,2016-03-31,False,Q1,2016,10-Q,462100000.0,110700000.0,48300000.0,0.28,0.28,0.15,4441200000.0,690300000.0,319500000.0,299100000.0,1182800000.0,117900000.0,-6300000.0,-64800000.0
CINF,2016-03-31,False,Q1,2016,10-Q,1364000000.0,,188000000.0,1.14,1.13,0.0,19447000000.0,,,613000000.0,6735000000.0,257000000.0,-108000000.0,-80000000.0
AXE,2016-04-01,False,Q1,2016,10-Q,1816200000.0,60300000.0,22800000.0,0.69,0.68,0.0,4070500000.0,2647200000.0,1123800000.0,115300000.0,1223900000.0,65000000.0,-7000000.0,-91300000.0
BMI,2016-03-31,False,Q1,2016,10-Q,100570000.0,12806000.0,7990000.0,0.55,0.55,0.2,356434000.0,150758000.0,98841000.0,9936000.0,238581000.0,18151000.0,-3247000.0,-13118000.0
BOH,2016-03-31,False,Q1,2016,10-Q,169276000.0,,50210000.0,1.17,1.16,0.45,15654695000.0,,,164012000.0,1138753000.0,42447000.0,-136382000.0,132885000.0
DFRG,2016-03-22,False,Q1,2016,10-Q,81194000.0,7879000.0,5411000.0,0.23,0.23,0.0,337942000.0,29690000.0,37849000.0,2053000.0,233903000.0,5265000.0,-4028000.0,-4360000.0
BAS,2016-03-31,False,Q1,2016,10-Q,130356000.0,-67269000.0,-83339000.0,-2.0,-2.0,0.0,1168525000.0,294301000.0,143937000.0,75083000.0,25202000.0,-20789000.0,-87670000.0,136810000.0
EBAY,2016-03-31,False,Q1,2016,10-Q,2137000000.0,614000000.0,482000000.0,0.42,0.41,0.0,19608000000.0,9703000000.0,2107000000.0,2686000000.0,6317000000.0,641000000.0,-1075000000.0,1222000000.0
BDN,2016-03-31,False,Q1,2016,10-Q,136502000.0,16344000.0,44091000.0,0.25,0.25,0.15,4378064000.0,,,423517000.0,1964290000.0,-14528000.0,622552000.0,-241201000.0
BRX,2016-03-31,False,Q1,2016,10-Q,323104000.0,,60477000.0,0.2,0.2,0.245,9465258000.0,,,105822000.0,2905076000.0,114002000.0,-37059000.0,-40649000.0
BXMT,2016-03-31,False,Q1,2016,10-Q,123025000.0,,57047000.0,0.61,0.61,0.62,9554766000.0,,,110622000.0,2501833000.0,65781000.0,-146007000.0,91749000.0
CSV,2016-03-31,False,Q1,2016,10-Q,63331000.0,11658000.0,4571000.0,0.27,0.27,0.025,827178000.0,33187000.0,35853000.0,871000.0,162678000.0,9742000.0,-5725000.0,-3681000.0
CNC,2016-03-31,False,Q1,2016,10-Q,6953000000.0,20000000.0,-17000000.0,-0.14,-0.14,0.0,18652000000.0,7551000000.0,7871000000.0,3436000000.0,5309000000.0,195000000.0,-836000000.0,2317000000.0
ESRX,2016-03-31,False,Q1,2016,10-Q,24791800000.0,940800000.0,526100000.0,0.82,0.81,0.0,51107600000.0,10399800000.0,17236900000.0,1771100000.0,14849200000.0,751200000.0,-79800000.0,-2090400000.0
CMG,2016-03-31,False,Q1,2016,10-Q,834459000.0,-46604000.0,-26432000.0,-0.88,-0.88,0.0,2140820000.0,374740000.0,271963000.0,250805000.0,1540254000.0,61679000.0,522727000.0,-583132000.0
CMP,2016-03-31,False,Q1,2016,10-Q,345700000.0,74300000.0,49700000.0,1.47,1.46,0.695,1651900000.0,459800000.0,136100000.0,85200000.0,702200000.0,92600000.0,-44500000.0,-28700000.0
STZ,2016-02-29,False,FY,2016,10-K,7223800000.0,1765100000.0,1054900000.0,10.34,9.969999999999999,1.24,16965000000.0,2977600000.0,2272300000.0,83100000.0,6691800000.0,1413700000.0,-2207400000.0,776000000.0
GK,2016-03-26,False,Q3,2016,10-Q,239307000.0,30360000.0,17854000.0,0.9,0.89,0.37,918454000.0,309256000.0,146433000.0,22011000.0,394056000.0,95539000.0,-38809000.0,-50464000.0
GLPI,2016-03-31,False,Q1,2016,10-Q,148820000.0,67637000.0,32614000.0,0.28,0.27,0.56,2436229000.0,,,61561000.0,-258815000.0,103858000.0,1143000.0,-85315000.0
DHI,2016-03-31,False,Q2,2016,10-Q,2767900000.0,,195100000.0,0.53,0.52,0.08,11300200000.0,,,1224100000.0,6249000000.0,26900000.0,-6700000.0,-179900000.0
DHX,2016-03-31,False,Q1,2016,10-Q,58286000.0,2642000.0,1111000.0,0.02,0.02,0.0,357348000.0,82042000.0,112785000.0,32454000.0,127619000.0,12395000.0,110000.0,-14796000.0
