symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
EGHT,2016-03-31,False,FY,2016,10-K,209336000.0,-7074000.0,-5120000.0,-0.06,-0.06,0.0,313452000.0,185900000.0,34734000.0,33576000.0,275306000.0,23567000.0,-36295000.0,-7248000.0
ABAX,2016-03-31,False,FY,2016,10-K,218901000.0,46354000.0,31630000.0,1.4,1.38,0.44,271380000.0,212198000.0,29172000.0,88323000.0,236312000.0,28056000.0,-20237000.0,-26627000.0
AKRX,2015-03-31,False,Q1,2015,10-Q,227378000.0,73267000.0,37538000.0,0.33,0.31,0.0,1976338000.0,543885000.0,153851000.0,123532000.0,442175000.0,45266000.0,-29367000.0,36789000.0
AKRX,2015-09-30,False,Q3,2015,10-Q,256801000.0,90767000.0,47967000.0,0.4,0.39,0.0,2101267000.0,698846000.0,237746000.0,314465000.0,584502000.0,252099000.0,-49212000.0,41127000.0
AKRX,2015-06-30,False,Q2,2015,10-Q,220920000.0,66102000.0,32508000.0,0.28,0.27,0.0,2024584000.0,607013000.0,198980000.0,257090000.0,535946000.0,181049000.0,-41164000.0,46482000.0
AMSC,2016-03-31,False,FY,2015,10-K,96023000.0,-20118000.0,-23139000.0,-1.76,-1.76,0.0,135318000.0,83341000.0,41007000.0,39330000.0,83549000.0,-4559000.0,4873000.0,18202000.0
TGLS,2015-03-31,True,Q1,2015,10-Q,52043000.0,8002000.0,11862000.0,0.48,0.42,0.0,266559000.0,149196000.0,132386000.0,17132000.0,52892000.0,5339000.0,-4917000.0,488000.0
TGLS,2015-12-31,False,FY,2015,10-K,238833000.0,39082000.0,-12765000.0,-0.5,-0.5,0.0,316199000.0,167379000.0,136749000.0,18496000.0,33139000.0,792000.0,-9395000.0,10449000.0
TGLS,2015-09-30,True,Q3,2015,10-Q,62892000.0,10816000.0,-1938000.0,-0.08,-0.08,0.0,291487000.0,156221000.0,150902000.0,16871000.0,28201000.0,10242000.0,-19153000.0,7147000.0
TGLS,2015-06-30,True,Q2,2015,10-Q,58053000.0,9308000.0,-21000000.0,-0.84,-0.84,0.0,298681000.0,163003000.0,144315000.0,16018000.0,37247000.0,7247000.0,-15867000.0,8369000.0
ASNA,2016-04-23,False,Q3,2016,10-Q,1669300000.0,57400000.0,15000000.0,0.08,0.08,0.0,5485200000.0,1239800000.0,930000000.0,246000000.0,1850900000.0,163400000.0,-1737800000.0,1579800000.0
WMS,2015-09-30,False,Q2,2015,10-Q,383329000.0,33360000.0,9452000.0,0.18,0.17,0.05,1106635000.0,500859000.0,228459000.0,3481000.0,226112000.0,16924000.0,-25100000.0,7674000.0
WMS,2015-06-30,False,Q1,2015,10-Q,349124000.0,29681000.0,9475000.0,0.18,0.18,0.05,1117865000.0,514366000.0,207532000.0,4847000.0,220706000.0,-18142000.0,-15561000.0,34745000.0
AAP,2016-04-23,False,Q1,2016,10-Q,2979778000.0,270999000.0,158813000.0,2.16,2.14,0.06,8438963000.0,5266227000.0,3908563000.0,103708000.0,2629139000.0,75301000.0,-87911000.0,22952000.0
WMS,2015-12-31,False,Q3,2016,10-Q,312827000.0,24088000.0,6813000.0,0.13,0.12,0.05,1000847000.0,402276000.0,211475000.0,6412000.0,230424000.0,129441000.0,-35403000.0,-89816000.0
CTRN,2016-04-30,False,Q1,2016,10-Q,193672000.0,12867000.0,8737000.0,0.6,0.6,0.06,313479000.0,230113000.0,86972000.0,53032000.0,219846000.0,20565000.0,-4442000.0,-2207000.0
CMCO,2016-03-31,False,FY,2016,10-K,597103000.0,40570000.0,6395000.0,0.98,0.96,0.16,773044000.0,272729000.0,132517000.0,51603000.0,286309000.0,52645000.0,-203229000.0,137003000.0
COST,2016-05-08,False,Q3,2016,10-Q,26151000000.0,858000000.0,545000000.0,1.24,1.24,0.45,33873000000.0,16542000000.0,16999000000.0,4884000000.0,11748000000.0,3461000000.0,-1320000000.0,-2088000000.0
CBRL,2016-04-29,False,Q3,2016,10-Q,700136000.0,67028000.0,49169000.0,2.05,2.04,1.1,1495953000.0,372784000.0,316181000.0,176692000.0,580433000.0,149358000.0,-68865000.0,-169256000.0
