symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AMPE,2016-06-30,False,Q2,2016,10-Q,,,-5052240.0,-0.1,-0.1,0.0,16365059.0,7502995.0,2611497.0,6451754.0,13143015.0,-9546638.0,,
BVX,2016-06-30,False,Q2,2016,10-Q,9295000.0,-510000.0,-519000.0,-0.02,-0.02,0.0,29590000.0,20560000.0,4615000.0,9324000.0,21301000.0,-2380000.0,-41000.0,-60000.0
MCF,2016-06-30,False,Q2,2016,10-Q,19362000.0,,-17296000.0,-0.9,-0.9,0.0,379460000.0,15256000.0,33071000.0,17600000.0,211765000.0,13077000.0,-7383000.0,-5694000.0
LODE,2016-06-30,False,Q2,2016,10-Q,1491276.0,-2268327.0,-2854784.0,-0.02,-0.02,0.0,37834668.0,10263447.0,8684961.0,823724.0,19465970.0,-3184652.0,1620696.0,724510.0
CIX,2016-06-30,False,Q2,2016,10-Q,27107000.0,3717000.0,2438000.0,0.2,0.2,0.05,136769000.0,79140000.0,10602000.0,51300000.0,121192000.0,1869000.0,,
GORO,2016-06-30,False,Q2,2016,10-Q,26198000.0,10081000.0,5608000.0,0.1,0.1,0.0,107426000.0,34337000.0,9677000.0,13264000.0,95166000.0,11550000.0,-9949000.0,-1149000.0
GV,2016-06-30,False,Q2,2016,10-Q,32256473.0,6314823.0,3846082.0,0.15,0.15,0.0,89216536.0,51909440.0,17468223.0,15007342.0,43357066.0,4353575.0,-1140803.0,420332.0
GRC,2016-06-30,False,Q2,2016,10-Q,96265000.0,9538000.0,6620000.0,0.25,0.25,0.11,371984000.0,202329000.0,46643000.0,49541000.0,296174000.0,33591000.0,-2547000.0,-5478000.0
IMO,2016-06-30,False,Q2,2016,10-Q,6248000000.0,,-181000000.0,-0.21,-0.21,0.15,43244000000.0,3981000000.0,5506000000.0,195000000.0,23072000000.0,443000000.0,-297000000.0,-106000000.0
IFMI,2016-06-30,False,Q2,2016,10-Q,14365000.0,2210000.0,830000.0,0.07,0.07,0.02,584585000.0,,,7683000.0,45332000.0,-8378000.0,5044000.0,-2964000.0
