symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ANF,2016-07-30,False,Q2,2016,10-Q,783160000.0,-10805000.0,-13129000.0,-0.19,-0.19,0.2,2332390000.0,1096671000.0,499344000.0,455606000.0,1232224000.0,-57859000.0,-53911000.0,-28779000.0
BOX,2016-07-31,False,Q2,2016,10-Q,95713000.0,-37919000.0,-38102000.0,-0.3,-0.3,0.0,432152000.0,272862000.0,217704000.0,173331000.0,100819000.0,-4879000.0,12000.0,-4443000.0
EV,2016-07-31,False,Q3,2016,10-Q,341168000.0,106725000.0,62899000.0,0.57,0.55,0.265,1999356000.0,,,378156000.0,623731000.0,276499000.0,-108976000.0,-252986000.0
MDT,2016-07-29,False,Q1,2017,10-Q,7166000000.0,1167000000.0,929000000.0,0.67,0.66,0.43,98601000000.0,23498000000.0,7896000000.0,3060000000.0,50892000000.0,1550000000.0,-284000000.0,-1160000000.0
ADXS,2016-07-31,False,Q3,2016,10-Q,,-16566220.0,-16486008.0,-0.48,-0.48,0.0,91224718.0,84018826.0,6881814.0,29742196.0,83599966.0,-31141391.0,-6206594.0,528498.0
CRMT,2016-07-31,False,Q1,2017,10-Q,145840000.0,,7099000.0,0.89,0.87,0.0,426701000.0,,,371000.0,229395000.0,-4295000.0,-523000.0,4587000.0
CASY,2016-07-31,False,Q1,2017,10-Q,1970079000.0,,67392000.0,1.72,1.7,0.0,2886079000.0,435329000.0,420112000.0,189490000.0,1149043000.0,161349000.0,-84218000.0,36584000.0
PLAY,2016-07-31,False,Q2,2016,10-Q,244330000.0,35999000.0,21512000.0,0.51,0.5,0.0,1018289000.0,73431000.0,170068000.0,23250000.0,410040000.0,121710000.0,-83951000.0,-40004000.0
EXTR,2016-06-30,False,FY,2016,10-K,528389000.0,-25550000.0,-31884000.0,-0.31,-0.31,0.0,374849000.0,228968000.0,211773000.0,94122000.0,90197000.0,30366000.0,-5327000.0,-6738000.0
FRAN,2016-07-30,False,Q2,2016,10-Q,115260000.0,17122000.0,10591000.0,0.27,0.27,0.0,169083000.0,82922000.0,30947000.0,26021000.0,99463000.0,25464000.0,-11141000.0,-44526000.0
HDS,2016-07-31,False,Q2,2016,10-Q,2016000000.0,237000000.0,98000000.0,0.49,0.49,0.0,6289000000.0,2343000000.0,1047000000.0,313000000.0,841000000.0,164000000.0,6000000.0,-127000000.0
HIBB,2016-07-30,False,Q2,2017,10-Q,206933000.0,10118000.0,6510000.0,0.29,0.29,0.0,469081000.0,354599000.0,123096000.0,45887000.0,318693000.0,55669000.0,-12534000.0,-29522000.0
HURC,2016-07-31,False,Q3,2016,10-Q,52403000.0,4093000.0,2704000.0,0.41,0.4,0.09,251821000.0,219314000.0,61158000.0,42201000.0,182919000.0,-1063000.0,-955000.0,-592000.0
KNSL,2016-06-30,False,Q2,2016,10-Q,33676000.0,,6057000.0,0.61,0.6,0.0,563592000.0,,,22236000.0,129825000.0,36480000.0,-38721000.0,-67000.0
KIRK,2016-07-30,False,Q2,2016,10-Q,123017000.0,-5895000.0,-3567000.0,-0.22,-0.22,0.0,238962000.0,123621000.0,58830000.0,29581000.0,118553000.0,5125000.0,-19629000.0,-267000.0
LAYN,2016-07-31,False,Q2,2017,10-Q,159049000.0,,-5310000.0,-0.26,-0.26,0.0,474357000.0,278099000.0,147834000.0,58941000.0,118626000.0,-2312000.0,-4303000.0,-68000.0
LYTS,2016-06-30,False,FY,2016,10-K,322196000.0,13956000.0,9482000.0,0.38,0.37,0.17,195560000.0,127743000.0,39233000.0,33835000.0,155520000.0,17785000.0,-10143000.0,-216000.0
NDSN,2016-07-31,False,Q3,2016,10-Q,489899000.0,123686000.0,84214000.0,1.48,1.46,0.24,2409525000.0,769650000.0,278420000.0,60294000.0,811807000.0,194734000.0,-44408000.0,-141205000.0
QADA,2016-07-31,False,Q2,2017,10-Q,69778000.0,-363000.0,600000.0,0.06,0.06,0.0,264947000.0,206994000.0,120794000.0,134708000.0,125126000.0,1766000.0,-1744000.0,-4205000.0
ROST,2016-07-30,False,Q2,2016,10-Q,3180917000.0,,281906000.0,0.72,0.71,0.135,5194234000.0,2713680000.0,1751181000.0,927718000.0,2614330000.0,779554000.0,-147055000.0,-466383000.0
SEAC,2016-07-31,False,Q2,2017,10-Q,18452000.0,-11668000.0,-26884000.0,-0.77,-0.77,0.0,150372000.0,73961000.0,28396000.0,38666000.0,102476000.0,-14188000.0,-5477000.0,29000.0
SCWX,2016-07-29,False,Q2,2017,10-Q,103653000.0,-20047000.0,-12051000.0,-0.15,-0.15,0.0,987483000.0,243074000.0,172821000.0,113284000.0,701103000.0,-21580000.0,-7930000.0,109372000.0
SHLO,2016-07-31,False,Q3,2016,10-Q,248832000.0,6145000.0,-349000.0,-0.02,-0.02,0.0,606860000.0,269593000.0,174186000.0,4576000.0,138668000.0,48235000.0,-16888000.0,-39823000.0
SCVL,2016-07-30,False,Q2,2016,10-Q,231907000.0,6660000.0,4017000.0,0.22,0.22,0.07,518086000.0,406625000.0,136748000.0,41549000.0,328464000.0,12592000.0,-11910000.0,-27947000.0
SIGM,2016-07-30,False,Q2,2017,10-Q,61316000.0,-313000.0,-1722000.0,-0.05,-0.05,0.0,222192000.0,150397000.0,52612000.0,68353000.0,148035000.0,2733000.0,755000.0,1140000.0
BONT,2016-07-30,False,Q2,2016,10-Q,558612000.0,-23718000.0,-38736000.0,-1.95,-1.95,0.0,1484746000.0,775754000.0,447543000.0,7047000.0,-38508000.0,63569000.0,-25742000.0,-37659000.0
VRA,2016-07-30,False,Q2,2017,10-Q,119245000.0,8303000.0,5109000.0,0.14,0.14,0.0,353630000.0,225514000.0,45404000.0,55456000.0,278507000.0,15774000.0,-41643000.0,-16353000.0
VRNT,2016-07-31,False,Q2,2017,10-Q,261921000.0,3749000.0,-11705000.0,-0.19,-0.19,0.0,2339252000.0,730304000.0,446035000.0,340116000.0,1036354000.0,69296000.0,-57338000.0,-21612000.0
