symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ROX,2016-03-31,False,FY,2016,10-K,72220368.0,1005547.0,-2516368.0,-0.02,-0.02,0.0,50274413.0,40689501.0,11342502.0,1430532.0,23752737.0,-2854222.0,-990604.0,4087500.0
IHT,2016-04-30,False,Q1,2017,10-Q,1207985.0,-397942.0,-189696.0,0.0,0.0,0.0,23858614.0,2799224.0,3358455.0,753309.0,7053919.0,-95652.0,-525977.0,-524137.0
ZEDG,2016-04-30,False,Q3,2016,10-Q,2573000.0,243000.0,326000.0,0.04,0.04,0.0,10570000.0,6033000.0,2138000.0,3976000.0,8432000.0,2470000.0,-680000.0,9000.0
ARIS,2016-04-30,False,Q3,2016,10-Q,11984000.0,921000.0,448000.0,0.03,0.03,0.0,49622000.0,11265000.0,13216000.0,4440000.0,28757000.0,5543000.0,-2372000.0,-1011000.0
CRDS,2016-04-30,False,Q2,2016,10-Q,-63000.0,-1195000.0,-69000.0,-0.02,-0.02,0.0,7539000.0,7399000.0,4035000.0,2994000.0,3504000.0,-6369000.0,824000.0,0.0
APPS,2016-03-31,False,FY,2016,10-K,86541000.0,-25936000.0,-28032000.0,-0.46,-0.46,0.0,122068000.0,29674000.0,38982000.0,11231000.0,82271000.0,-7069000.0,-674000.0,12078000.0
EEI,2016-04-30,False,Q3,2016,10-Q,25218040.0,571060.0,174603.0,0.0,0.04,0.0,58720436.0,46859711.0,19529898.0,8230108.0,38474907.0,3017005.0,-155566.0,-3130391.0
ESIO,2016-04-02,False,FY,2016,10-K,184391000.0,-12468000.0,-12257000.0,-0.39,-0.39,0.0,220100000.0,167426000.0,40768000.0,42413000.0,170031000.0,4702000.0,-13812000.0,724000.0
AZO,2016-05-07,False,Q3,2016,10-Q,2593672000.0,536374000.0,327515000.0,10.99,10.77,0.0,8464105000.0,4225486000.0,4647589000.0,213380000.0,-1863282000.0,1046900000.0,-316304000.0,-688950000.0
CSC,2016-04-01,False,FY,2016,10-K,7106000000.0,515000000.0,251000000.0,1.82,1.78,2.99,7736000000.0,3412000000.0,2608000000.0,1178000000.0,2032000000.0,802000000.0,-1180000000.0,-485000000.0
LAKE,2016-04-30,False,Q1,2017,10-Q,20369000.0,169000.0,3000.0,0.0,0.0,0.0,91037000.0,66603000.0,22145000.0,10331000.0,68116000.0,3463000.0,,-193000.0
MGCD,2016-04-30,False,Q2,2016,10-Q,9431000.0,-197000.0,45000.0,0.01,0.01,0.0,35975000.0,21872000.0,10292000.0,7607000.0,20348000.0,1810000.0,-454000.0,-295000.0
MPAA,2016-03-31,False,FY,2016,10-K,368970000.0,38286000.0,10563000.0,0.58,0.55,0.0,413372000.0,140085000.0,131383000.0,21897000.0,210808000.0,15334000.0,-7582000.0,-46982000.0
NICK,2016-03-31,False,FY,2016,10-K,3917000.0,,12209000.0,1.6,1.59,0.0,325309000.0,,,1849000.0,102849000.0,24070000.0,-36653000.0,11044000.0
PERF,2016-04-30,False,Q1,2016,10-Q,105139000.0,-4702000.0,-6409000.0,-0.41,-0.41,0.0,341507000.0,258963000.0,63860000.0,2887000.0,77600000.0,-670000.0,-809000.0,-1274000.0
RLOG,2016-03-31,False,FY,2016,10-K,148444000.0,8447000.0,-5565000.0,-0.31,-0.31,0.0,265407000.0,9141000.0,27340000.0,77000.0,39596000.0,23192000.0,-45165000.0,18944000.0
RFIL,2016-04-30,False,Q2,2016,10-Q,7735000.0,-78000.0,-113000.0,-0.01,-0.01,0.02,29890000.0,17684000.0,3260000.0,5021000.0,25110000.0,-1957000.0,279000.0,-896000.0
RVSB,2016-03-31,False,FY,2016,10-K,36000.0,,6358000.0,0.28,0.28,0.0,921229000.0,,,55400000.0,108273000.0,11078000.0,-70661000.0,56324000.0
