symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AAMC,2015-12-31,False,FY,2015,10-K,248099000.0,,-3496000.0,-1.59,-1.59,0.0,2525776000.0,,,184544000.0,964778000.0,-183237000.0,459657000.0,-208658000.0
AMPE,2015-12-31,False,FY,2015,10-K,1076749.0,-33302119.0,-32010242.0,-0.62,-0.62,0.0,50418593.0,29228422.0,5515113.0,26957938.0,37926988.0,-26444110.0,-1776546.0,4857938.0
CAW,2015-11-30,False,FY,2015,10-K,24789555.0,,-3244211.0,-0.46,-0.46,0.0,19150559.0,8880216.0,11355084.0,509884.0,6389141.0,-1727779.0,-99895.0,2095937.0
GSAT,2015-12-31,False,FY,2015,10-K,90490000.0,-66604000.0,72322000.0,0.07,0.07,0.0,1232921000.0,38491000.0,107031000.0,7476000.0,237131000.0,2162000.0,-33478000.0,33276000.0
GTE,2015-12-31,False,FY,2015,10-K,276011000.0,,-268029000.0,-0.94,-0.94,0.0,1146118000.0,234440000.0,73991000.0,145342000.0,1001642000.0,62305000.0,-233018000.0,-9277000.0
LBY,2015-12-31,False,FY,2015,10-K,825230000.0,43721000.0,66333000.0,3.04,2.99,0.44,852444000.0,340776000.0,164226000.0,49044000.0,148382000.0,66099000.0,-48129000.0,-26404000.0
MDGN,2015-12-31,False,FY,2015,10-K,,-36568000.0,-37992000.0,-1.42,-1.45,0.0,54258000.0,53811000.0,3908000.0,53064000.0,50350000.0,-24347000.0,-187000.0,44310000.0
STS,2015-12-26,False,FY,2015,10-K,278424799.0,19283616.0,12875269.0,0.77,0.76,0.0,121729713.0,74933534.0,23335811.0,17247891.0,88588429.0,9766916.0,-2116126.0,-2039887.0
TXMD,2015-12-31,False,FY,2015,10-K,20142898.0,-85190185.0,-85077024.0,-0.49,-0.49,0.0,73728846.0,70680120.0,10665700.0,64706355.0,63063146.0,-79044119.0,-584361.0,92973228.0
URG,2015-12-31,False,FY,2015,10-K,41877000.0,-1856000.0,-795000.0,-0.01,-0.01,0.0,95757000.0,5713000.0,13223000.0,1443000.0,32501000.0,5370000.0,-60000.0,-6964000.0
ATEN,2015-12-31,False,FY,2015,10-K,198955000.0,-38446000.0,-40034000.0,-0.64,-0.64,0.0,192551000.0,179250000.0,87837000.0,98117000.0,80068000.0,3391000.0,-3477000.0,6298000.0
AAN,2015-12-31,False,FY,2015,10-K,3179756000.0,235941000.0,135709000.0,1.87,1.86,0.094,2658875000.0,,,14942000.0,1366618000.0,166761000.0,-108850000.0,-46518000.0
ACW,2015-12-31,False,FY,2015,10-K,954280000.0,29420000.0,-7634000.0,-0.16,-0.16,0.0,606716000.0,151930000.0,121898000.0,29759000.0,70854000.0,42737000.0,-24553000.0,-18198000.0
ADPT,2015-12-31,False,FY,2015,10-K,364687000.0,35168000.0,13217000.0,1.09,1.09,0.0,525281000.0,118690000.0,59263000.0,16037000.0,149684000.0,13081000.0,-5342000.0,6296000.0
HIVE,2015-12-31,False,FY,2015,10-K,151659000.0,-45027000.0,-46195000.0,-0.98,-0.98,0.0,140914000.0,130819000.0,54889000.0,45741000.0,34193000.0,-4957000.0,-50908000.0,3562000.0
AGCO,2015-12-31,False,FY,2015,10-K,7467300000.0,361100000.0,266400000.0,3.06,3.06,0.48,6501300000.0,2898300000.0,2185400000.0,426700000.0,2883300000.0,524200000.0,-240800000.0,-153400000.0
MITT,2015-12-31,False,FY,2015,10-K,,,349121.0,0.01,0.01,0.0,3164076232.0,,,46253291.0,666944713.0,87055813.0,314101923.0,-419267959.0
AIN,2015-12-31,False,FY,2015,10-K,709868000.0,63895000.0,57279000.0,1.79,1.79,0.67,1009562000.0,452060000.0,126231000.0,185113000.0,502553000.0,95937000.0,-47798000.0,-27329000.0
ATI,2015-12-31,False,FY,2015,10-K,3719600000.0,-369400000.0,-377900000.0,-3.53,-3.53,0.62,5751700000.0,1867600000.0,686500000.0,149800000.0,2184400000.0,131400000.0,-145100000.0,-106000000.0
ALB,2015-12-31,False,FY,2015,10-K,3651335000.0,442435000.0,334906000.0,3.01,3.0,1.16,9615014000.0,1831003000.0,1616685000.0,213734000.0,3401313000.0,360689000.0,-2160552000.0,-478325000.0
ALEX,2015-12-31,False,FY,2015,10-K,570500000.0,39000000.0,29600000.0,0.54,0.54,0.21,2243500000.0,152500000.0,184700000.0,1300000.0,1227100000.0,128500000.0,1000000.0,-131000000.0
ALLE,2015-12-31,False,FY,2015,10-K,2068100000.0,358600000.0,153900000.0,1.6,1.59,0.12,2285300000.0,735100000.0,447100000.0,199700000.0,29700000.0,257000000.0,-533800000.0,195000000.0
AGN,2015-12-31,False,FY,2015,10-K,15071000000.0,-3014500000.0,3683200000.0,10.01,10.01,0.0,135840700000.0,8615400000.0,8328300000.0,1096000000.0,76589300000.0,4530000000.0,-37120900000.0,33443400000.0
ALJ,2015-12-31,False,FY,2015,10-K,0.0,203409000.0,52736000.0,0.76,0.75,0.55,2176138000.0,504615000.0,425921000.0,234127000.0,664160000.0,226065000.0,-160011000.0,-46888000.0
ALDW,2015-12-31,False,FY,2015,10-K,2157191000.0,203506000.0,156899000.0,2.51,,0.0,748584000.0,242728000.0,296532000.0,132953000.0,,239745000.0,-29550000.0,-183567000.0
AAMC,2015-12-31,False,FY,2015,10-K,248098000.0,,-46005000.0,-0.81,-0.81,1.83,2457948000.0,,,116702000.0,1152357000.0,-217710000.0,482664000.0,-214418000.0
AEE,2015-12-31,False,FY,2015,10-K,6098000000.0,1259000000.0,630000000.0,2.6,2.59,1.655,23640000000.0,1917000000.0,2093000000.0,292000000.0,7088000000.0,2017000000.0,-1976000000.0,246000000.0
ACC,2015-12-31,False,FY,2015,10-K,753381000.0,156904000.0,114905000.0,1.03,1.02,1.58,6025947000.0,,,16659000.0,2781657000.0,260986000.0,-239455000.0,-29934000.0
AFG,2015-12-31,False,FY,2015,10-K,6145000000.0,565000000.0,352000000.0,4.02,3.94,2.03,49859000000.0,,,1220000000.0,4770000000.0,1357000000.0,-4577000000.0,3097000000.0
AEL,2015-12-31,False,FY,2015,10-K,1518937000.0,,219830000.0,2.78,2.72,0.22,49041163000.0,,,397749000.0,1944535000.0,504804000.0,-5577205000.0,4768636000.0
AMH,2015-12-31,False,FY,2015,10-K,630576000.0,,-84577000.0,-0.4,-0.4,0.0,6807786000.0,,,57686000.0,3935233000.0,201365000.0,-884942000.0,632476000.0
AMT,2015-12-31,False,FY,2015,10-K,4771516000.0,1612789000.0,594911000.0,1.42,1.41,0.540648,26904272000.0,996468000.0,1200029000.0,320686000.0,6712818000.0,2183052000.0,-7741735000.0,5589101000.0
NLY,2015-12-31,False,FY,2015,10-K,,,394588000.0,0.42,0.42,1.2,75190893000.0,,,1769258000.0,11905922000.0,-3167019000.0,11668915000.0,-8473882000.0
AFSI,2015-12-31,False,FY,2015,10-K,4664340000.0,535871000.0,472004000.0,2.86,2.8,0.55,17111632000.0,,,931970000.0,3085515000.0,990778000.0,-1727691000.0,781790000.0
APA,2015-12-31,False,FY,2015,10-K,6383000000.0,-25481000000.0,-23119000000.0,-61.2,-61.2,1.0,18842000000.0,3752000000.0,1841000000.0,1467000000.0,4228000000.0,2984000000.0,676000000.0,-2962000000.0
ARI,2015-12-31,False,FY,2015,10-K,,,91372000.0,1.91,1.91,1.78,2719943000.0,,,67415000.0,1375424000.0,88122000.0,-790876000.0,729528000.0
ANH,2015-12-31,False,FY,2015,10-K,147092000.0,,8267000.0,0.08,0.08,0.6,6636340000.0,,,5754000.0,678227000.0,66123000.0,1507249000.0,-1582607000.0
AIV,2015-12-31,False,FY,2015,10-K,981310000.0,256215000.0,235966000.0,1.52,1.52,1.18,6144194000.0,,,50789000.0,1763905000.0,359891000.0,-170897000.0,-167176000.0
