symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
SRCE,2016-06-30,False,Q2,2016,10-Q,70234000.0,,14479000.0,0.56,0.56,0.18,5379938000.0,,,73241000.0,661756000.0,47752000.0,-200417000.0,146185000.0
AIMC,2016-06-30,False,Q2,2016,10-Q,182674000.0,16175000.0,9349000.0,0.36,0.36,0.15,617983000.0,276296000.0,103021000.0,34330000.0,249990000.0,30532000.0,-10861000.0,-34337000.0
ASPS,2016-06-30,False,Q2,2016,10-Q,255799000.0,27221000.0,19994000.0,1.08,1.02,0.0,675476000.0,286485000.0,120719000.0,120486000.0,68420000.0,69405000.0,-60670000.0,-67576000.0
AAL,2016-06-30,False,Q2,2016,10-Q,10363000000.0,1751000000.0,950000000.0,1.69,1.68,0.1,51051000000.0,11184000000.0,14917000000.0,446000000.0,4312000000.0,4833000000.0,-3771000000.0,-1006000000.0
ATHN,2016-06-30,False,Q2,2016,10-Q,261939000.0,-1266000.0,-1915000.0,-0.05,-0.05,0.0,1119765000.0,307224000.0,183381000.0,134297000.0,565568000.0,81995000.0,-78305000.0,-11152000.0
BIIB,2016-06-30,False,Q2,2016,10-Q,2894200000.0,1460500000.0,1049800000.0,4.79,4.79,0.0,21514800000.0,7447700000.0,2516200000.0,1362000000.0,11403700000.0,1959200000.0,-1939300000.0,34000000.0
DFRG,2016-06-14,False,Q2,2016,10-Q,79916000.0,6325000.0,4444000.0,0.19,0.19,0.0,344290000.0,30700000.0,38502000.0,4635000.0,238953000.0,17563000.0,-13663000.0,-4441000.0
DISH,2016-06-30,False,Q2,2016,10-Q,3837036000.0,613825000.0,410464000.0,0.88,0.88,0.0,24449795000.0,4913071000.0,3760793000.0,3349364000.0,3519585000.0,1553091000.0,259844000.0,483271000.0
EBAY,2016-06-30,False,Q2,2016,10-Q,2230000000.0,531000000.0,435000000.0,0.38,0.38,0.0,19993000000.0,9914000000.0,2206000000.0,2001000000.0,6453000000.0,1404000000.0,-1973000000.0,685000000.0
ESND,2016-06-30,False,Q2,2016,10-Q,1354523000.0,26454000.0,12933000.0,0.35,0.35,0.14,2362150000.0,1787783000.0,742487000.0,25700000.0,753953000.0,-15984000.0,-16557000.0,27892000.0
