symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
CACI,2016-06-30,False,FY,2016,10-K,3744053000.0,264750000.0,142799000.0,5.89,5.76,0.0,3987341000.0,921838000.0,565176000.0,49082000.0,1607313000.0,242577000.0,-607587000.0,381507000.0
EL,2016-06-30,False,FY,2016,10-K,11262300000.0,1610300000.0,1114600000.0,3.01,2.96,1.14,9223300000.0,4225100000.0,2680500000.0,914100000.0,3587300000.0,1788700000.0,-1269300000.0,-604900000.0
MPSX,2016-06-30,False,FY,2016,10-K,1661428000.0,84095000.0,2132000.0,0.03,0.03,0.0,1707590000.0,478307000.0,261600000.0,44769000.0,442894000.0,132672000.0,-65710000.0,-79280000.0
ARAY,2016-06-30,False,FY,2016,10-K,398800000.0,-4873000.0,-25504000.0,-0.32,-0.32,0.0,469033000.0,361680000.0,210212000.0,119771000.0,59660000.0,33538000.0,8262000.0,-757000.0
BOFI,2016-06-30,False,FY,2016,10-K,384047000.0,,118982000.0,1.85,1.85,0.0,7601354000.0,,,486727000.0,683590000.0,210644000.0,-1587418000.0,1640627000.0
FLXS,2016-06-30,False,FY,2016,10-K,500106000.0,38068000.0,24237000.0,3.19,3.12,0.72,246896000.0,176443000.0,33357000.0,36780000.0,209650000.0,54367000.0,-4692000.0,-14177000.0
JBSS,2016-06-30,False,FY,2016,10-K,952059000.0,51312000.0,30395000.0,2.71,2.68,2.0,391406000.0,242173000.0,83259000.0,2220000.0,251193000.0,89248000.0,-14925000.0,-74049000.0
LANC,2016-06-30,False,FY,2016,10-K,1191109000.0,184570000.0,121764000.0,4.45,4.44,6.96,634732000.0,267827000.0,73003000.0,118080000.0,513598000.0,142585000.0,-17423000.0,-189284000.0
NVDA,2016-07-31,False,Q2,2017,10-Q,1428000000.0,317000000.0,253000000.0,0.47,0.4,0.115,7461000000.0,6156000000.0,2407000000.0,426000000.0,4480000000.0,493000000.0,-93000000.0,-570000000.0
SAFM,2016-07-31,False,Q3,2016,10-Q,727991000.0,84863000.0,53878000.0,2.42,2.42,0.22,1384818000.0,630478000.0,154801000.0,242980000.0,1142283000.0,191093000.0,-125616000.0,-19156000.0
SHLD,2016-07-30,False,Q2,2016,10-Q,5663000000.0,-269000000.0,-395000000.0,-3.7,-3.7,0.0,10614000000.0,5625000000.0,4953000000.0,276000000.0,-2693000000.0,-640000000.0,139000000.0,539000000.0
