symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
BVX,2016-09-30,False,Q3,2016,10-Q,10063000.0,-245000.0,-964000.0,-0.04,-0.04,0.0,29148000.0,20471000.0,4225000.0,9329000.0,20629000.0,-2293000.0,-182000.0,-1000.0
CTO,2016-09-30,False,Q3,2016,10-Q,12210945.0,15879509.0,8161014.0,1.44,1.44,0.04,377543470.0,,,9041486.0,149271453.0,-4214631.0,24564692.0,-15369252.0
PRK,2016-09-30,False,Q3,2016,10-Q,88777000.0,,27449000.0,1.79,1.78,0.94,7364092000.0,,,117457000.0,751063000.0,57810000.0,79972000.0,-47243000.0
STS,2016-09-24,False,Q3,2016,10-Q,74790098.0,7933930.0,4997323.0,0.29,0.29,0.0,136150440.0,89538554.0,21909069.0,23030435.0,104506707.0,15605908.0,-2360730.0,-7462634.0
URG,2016-09-30,False,Q3,2016,10-Q,12068000.0,3208000.0,1803000.0,0.01,0.01,0.0,95925000.0,10530000.0,12844000.0,2961000.0,35886000.0,2566000.0,-195000.0,-789000.0
AKR,2016-09-30,False,Q3,2016,10-Q,51100000.0,8499000.0,6112000.0,0.08,60.540000000000006,0.0,3578519000.0,,,49242000.0,2009053000.0,56493000.0,-375736000.0,295709000.0
ACN,2016-08-31,False,FY,2016,10-K,34797661000.0,4810445000.0,4111892000.0,6.58,6.45,2.2,20609004000.0,11976222000.0,8878924000.0,4905609000.0,8189376000.0,4575115000.0,-610350000.0,-3396933000.0
ATU,2016-08-31,False,FY,2016,10-K,1149410000.0,-100217000.0,-105174000.0,-1.78,-1.78,0.04,1442538000.0,542652000.0,241912000.0,179604000.0,520950000.0,117697000.0,-83134000.0,-18430000.0
AYI,2016-08-31,False,FY,2016,10-K,3291300000.0,475200000.0,290400000.0,6.67,6.63,0.52,2948000000.0,1322900000.0,672500000.0,413200000.0,1659800000.0,345700000.0,-704700000.0,19400000.0
AET,2016-09-30,False,Q3,2016,10-Q,15781500000.0,,603900000.0,1.72,1.7,0.0,71882600000.0,29943400000.0,19335500000.0,19066200000.0,18344500000.0,4621000000.0,-325900000.0,12246800000.0
ALEX,2016-09-30,False,Q3,2016,10-Q,138700000.0,2200000.0,-1900000.0,-0.03,-0.03,0.06,2224200000.0,144600000.0,181500000.0,5800000.0,1214800000.0,48400000.0,-54600000.0,10700000.0
ALLE,2016-09-30,False,Q3,2016,10-Q,581100000.0,121500000.0,1600000.0,0.02,0.02,0.12,2306600000.0,802300000.0,432300000.0,214500000.0,155500000.0,178400000.0,-49300000.0,-116000000.0
MO,2016-09-30,False,Q3,2016,10-Q,6905000000.0,2382000000.0,1093000000.0,0.56,0.56,0.61,32934000000.0,6403000000.0,6895000000.0,2298000000.0,2947000000.0,3500000000.0,35000000.0,-3606000000.0
AMT,2016-09-30,False,Q3,2016,10-Q,1514845000.0,479074000.0,237728000.0,0.56,0.55,0.55,30655527000.0,1370756000.0,1519553000.0,530358000.0,6774281000.0,1978431000.0,-1786202000.0,26727000.0
AON,2016-09-30,False,Q3,2016,10-Q,2746000000.0,422000000.0,307000000.0,1.15,1.14,0.33,25252000000.0,12471000000.0,11366000000.0,483000000.0,5494000000.0,1475000000.0,-371000000.0,-1015000000.0
AIV,2016-09-30,False,Q3,2016,10-Q,248904000.0,58732000.0,11176000.0,0.07,0.07,0.33,6293847000.0,,,47908000.0,1827607000.0,276456000.0,-234261000.0,-45076000.0
AIT,2016-09-30,False,Q1,2017,10-Q,624848000.0,43218000.0,27371000.0,0.7,0.7,0.28,1299439000.0,777361000.0,264301000.0,58022000.0,680448000.0,41864000.0,-1252000.0,-42152000.0
AJG,2016-09-30,False,Q3,2016,10-Q,1482300000.0,,122800000.0,0.69,0.69,0.38,11200300000.0,4213700000.0,4398900000.0,531800000.0,3741200000.0,388400000.0,-362000000.0,31600000.0
ASB,2016-09-30,False,Q3,2016,10-Q,273768000.0,,51628000.0,0.34,0.34,0.0,29152764000.0,,,356047000.0,3097115000.0,407669000.0,-1465961000.0,1194914000.0
ALV,2016-09-30,False,Q3,2016,10-Q,2461300000.0,191100000.0,137800000.0,1.56,1.56,0.58,8301200000.0,4145300000.0,2426000000.0,1182600000.0,4037000000.0,574200000.0,-566900000.0,-152200000.0
AN,2016-09-30,False,Q3,2016,10-Q,5567500000.0,219000000.0,107300000.0,1.05,1.05,0.0,9687000000.0,4421900000.0,5397900000.0,62200000.0,2220800000.0,478800000.0,-456800000.0,-33900000.0
AXS,2016-09-30,False,Q3,2016,10-Q,1062487000.0,,176644000.0,1.97,1.96,0.35,21222391000.0,,,848200000.0,6025658000.0,265310000.0,116695000.0,-522531000.0
AXTA,2016-09-30,False,Q3,2016,10-Q,1023400000.0,120200000.0,-10700000.0,-0.04,-0.04,0.0,6142500000.0,2072600000.0,916100000.0,528300000.0,1330800000.0,323800000.0,-205100000.0,-65300000.0
AVT,2016-10-01,False,Q1,2017,10-Q,4173405000.0,130991000.0,68843000.0,0.54,0.53,0.17,11046123000.0,9699753000.0,3433868000.0,1196545000.0,4789026000.0,-136000.0,-34392000.0,193788000.0
MTRN,2016-09-30,False,Q3,2016,10-Q,21552000.0,10151000.0,8045000.0,0.4,0.4,0.095,748117000.0,358716000.0,98659000.0,15806000.0,499950000.0,26354000.0,-27620000.0,-7688000.0
BMI,2016-09-30,False,Q3,2016,10-Q,96273000.0,13942000.0,8792000.0,0.3,0.3,0.115,357127000.0,156747000.0,87655000.0,10669000.0,252509000.0,40183000.0,-7849000.0,-29820000.0
B,2016-09-30,False,Q3,2016,10-Q,311561000.0,51817000.0,36828000.0,0.68,0.67,0.13,2221883000.0,624925000.0,305938000.0,71941000.0,1203622000.0,160111000.0,-153780000.0,-19033000.0
BMS,2016-09-30,False,Q3,2016,10-Q,1027200000.0,116200000.0,68600000.0,0.73,0.72,0.29,3753100000.0,1199000000.0,624900000.0,79100000.0,1283000000.0,348400000.0,-236200000.0,-93200000.0
BOOT,2016-09-24,False,Q2,2017,10-Q,133969000.0,4443000.0,479000.0,0.02,0.02,0.0,561901000.0,222982000.0,169065000.0,11063000.0,164795000.0,6676000.0,-10481000.0,7673000.0
BWA,2016-09-30,False,Q3,2016,10-Q,2214200000.0,150300000.0,83300000.0,0.39,0.39,0.13,9007300000.0,3289200000.0,2445100000.0,518700000.0,3790700000.0,593100000.0,-342400000.0,-310100000.0
AVHI,2016-09-30,False,Q3,2016,10-Q,205427000.0,,11897000.0,0.53,0.49,0.0,834804000.0,,,16289000.0,433617000.0,6844000.0,-1388000.0,-36065000.0
ACNB,2016-09-30,False,Q3,2016,10-Q,13482000.0,,2768000.0,0.46,0.46,0.2,1208869000.0,,,13705000.0,120754000.0,8816000.0,-21880000.0,49698000.0
BMY,2016-09-30,False,Q3,2016,10-Q,4922000000.0,,1202000000.0,0.72,0.72,0.38,33727000000.0,13204000000.0,8996000000.0,3432000000.0,15781000000.0,1422000000.0,1464000000.0,-1855000000.0
COG,2016-09-30,False,Q3,2016,10-Q,310429000.0,3196000.0,-10260000.0,-0.02,-0.02,0.02,5531921000.0,655645000.0,196763000.0,501193000.0,2863250000.0,252649000.0,-220141000.0,468171000.0
CACI,2016-09-30,False,Q1,2017,10-Q,1073280000.0,69658000.0,36663000.0,1.51,1.47,0.0,3912209000.0,860700000.0,502104000.0,49668000.0,1645121000.0,57777000.0,4625000.0,-61242000.0
CAB,2016-10-01,False,Q3,2016,10-Q,996495000.0,2365000.0,28240000.0,0.41,0.41,0.0,8883145000.0,6875265000.0,2497509000.0,136534000.0,1955208000.0,242592000.0,-744362000.0,320504000.0
CAA,2016-09-30,False,Q3,2016,10-Q,1670958000.0,,132054000.0,1.12,0.97,0.04,8632461000.0,,,214274000.0,4134435000.0,167662000.0,-8662000.0,-131320000.0
CWT,2016-09-30,False,Q3,2016,10-Q,184268000.0,30055000.0,22875000.0,0.48,0.48,0.1725,2386043000.0,151127000.0,203981000.0,21351000.0,652012000.0,123192000.0,-169306000.0,58628000.0
CPT,2016-09-30,False,Q3,2016,10-Q,220235000.0,,289273000.0,3.23,3.21,5.0,6088279000.0,,,313742000.0,3121028000.0,357511000.0,766644000.0,-821030000.0
CPN,2016-09-30,False,Q3,2016,10-Q,2355000000.0,175000000.0,295000000.0,0.83,0.83,0.0,17988000000.0,3715000000.0,2314000000.0,561000000.0,3271000000.0,667000000.0,-841000000.0,-171000000.0
CRR,2016-09-30,False,Q3,2016,10-Q,20241000.0,-30490000.0,-19950000.0,-0.81,-0.81,0.0,752974000.0,235388000.0,31960000.0,107999000.0,630113000.0,-5285000.0,-6554000.0,40258000.0
CSL,2016-09-30,False,Q3,2016,10-Q,991000000.0,36400000.0,-9800000.0,-0.15,-0.15,0.35,3963300000.0,1399700000.0,523600000.0,355400000.0,2446900000.0,355100000.0,-179600000.0,-231700000.0
CRS,2016-09-30,False,Q1,2017,10-Q,389000000.0,1400000.0,-6200000.0,-0.13,-0.13,0.18,2814100000.0,1043100000.0,264300000.0,50900000.0,1120900000.0,3900000.0,-26600000.0,-8200000.0
CRI,2016-10-01,False,Q3,2016,10-Q,901425000.0,130894000.0,80179000.0,1.62,1.6,0.33,1937705000.0,1045314000.0,282145000.0,140626000.0,776134000.0,116574000.0,-70974000.0,-287410000.0
ALDR,2016-09-30,False,Q3,2016,10-Q,0.0,-35730000.0,-35134000.0,-0.7,-0.7,0.0,443603000.0,428007000.0,16751000.0,170632000.0,426736000.0,-108155000.0,-63888000.0,136162000.0
ASPS,2016-09-30,False,Q3,2016,10-Q,252745000.0,24857000.0,10589000.0,0.57,0.54,0.0,693332000.0,313629000.0,132079000.0,134948000.0,78774000.0,106035000.0,-74095000.0,-76319000.0
AMZN,2016-09-30,False,Q3,2016,10-Q,32714000000.0,575000000.0,252000000.0,0.53,0.52,0.0,70897000000.0,35609000000.0,33498000000.0,13656000000.0,17782000000.0,4486000000.0,-2570000000.0,-827000000.0
ARII,2016-09-30,False,Q3,2016,10-Q,144962000.0,16085000.0,7689000.0,0.4,0.4,0.4,1458149000.0,347234000.0,106168000.0,198049000.0,547040000.0,148700000.0,-88774000.0,-159917000.0
CBI,2016-09-30,False,Q3,2016,10-Q,2776177000.0,233522000.0,121760000.0,1.2,1.2,0.07,9169299000.0,3464952000.0,4987771000.0,614966000.0,2346856000.0,495041000.0,-151686000.0,-268422000.0
CIR,2016-10-02,False,Q3,2016,10-Q,134833000.0,3513000.0,4418000.0,0.27,0.27,0.0375,656665000.0,368522000.0,113792000.0,84929000.0,416598000.0,38950000.0,-9590000.0,45000.0
AMSF,2016-09-30,False,Q3,2016,10-Q,98206000.0,,17896000.0,0.94,0.93,0.18,1600178000.0,,,86612000.0,509743000.0,82868000.0,-57136000.0,-8601000.0
AMGN,2016-09-30,False,Q3,2016,10-Q,5811000000.0,2527000000.0,2017000000.0,2.7,2.68,1.0,78150000000.0,45844000000.0,10542000000.0,3485000000.0,30773000000.0,7254000000.0,-7436000000.0,-477000000.0
CLF,2016-09-30,False,Q3,2016,10-Q,553300000.0,34700000.0,-25800000.0,-0.12,-0.12,0.0,1772900000.0,699600000.0,323500000.0,132200000.0,-1400500000.0,72100000.0,-39500000.0,-186000000.0
CLD,2016-09-30,False,Q3,2016,10-Q,217073000.0,10861000.0,-1584000.0,-0.03,-0.03,0.0,1726919000.0,226607000.0,140584000.0,90301000.0,927314000.0,36330000.0,-30048000.0,-5294000.0
CMS,2016-09-30,False,Q3,2016,10-Q,1587000000.0,386000000.0,186000000.0,0.67,0.67,0.31,20842000000.0,2198000000.0,2069000000.0,339000000.0,4296000000.0,1241000000.0,-1405000000.0,237000000.0
KO,2016-09-30,False,Q3,2016,10-Q,10633000000.0,2271000000.0,1046000000.0,0.24,0.24,0.35,93927000000.0,37956000000.0,27792000000.0,11147000000.0,26245000000.0,6723000000.0,-1333000000.0,-1783000000.0
CFX,2016-09-30,False,Q3,2016,10-Q,879204000.0,50520000.0,27970000.0,0.23,0.23,0.0,6542392000.0,1803241000.0,1074847000.0,191660000.0,3168659000.0,101854000.0,-41671000.0,-73142000.0
CL,2016-09-30,False,Q3,2016,10-Q,3867000000.0,1071000000.0,702000000.0,0.79,0.78,0.39,12623000000.0,4764000000.0,4655000000.0,1298000000.0,228000000.0,2317000000.0,-445000000.0,-1547000000.0
CXP,2016-09-30,False,Q3,2016,10-Q,113266000.0,22692000.0,36821000.0,0.3,0.3,0.3,4319925000.0,,,190856000.0,2531665000.0,149704000.0,415578000.0,-407071000.0
FIX,2016-09-30,False,Q3,2016,10-Q,428760000.0,31950000.0,20471000.0,0.55,0.54,0.07,717742000.0,422864000.0,313698000.0,25337000.0,364980000.0,49754000.0,-74920000.0,-5961000.0
ARIS,2016-07-31,False,FY,2016,10-K,47693000.0,3544000.0,1743000.0,0.1,0.1,0.0,49343000.0,11155000.0,13070000.0,5118000.0,29326000.0,7725000.0,-3496000.0,-1381000.0
AZPN,2016-09-30,False,Q1,2017,10-Q,120050000.0,54730000.0,35000000.0,0.44,0.44,0.0,289944000.0,225664000.0,411665000.0,48377000.0,-183585000.0,26250000.0,-146913000.0,-149245000.0
ATRC,2016-09-30,False,Q3,2016,10-Q,38340000.0,-6286000.0,-6783000.0,-0.21,-0.21,0.0,279316000.0,84410000.0,26490000.0,16107000.0,173434000.0,-15880000.0,-18892000.0,27041000.0
