symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ATU,2015-11-30,False,Q1,2016,10-Q,305011000.0,25371000.0,15448000.0,0.26,0.26,0.0,1623535000.0,562814000.0,242505000.0,171945000.0,664452000.0,20369000.0,-4622000.0,-6186000.0
AYI,2015-11-30,False,Q1,2016,10-Q,736600000.0,112400000.0,68300000.0,1.58,1.57,0.13,2506300000.0,1255200000.0,512700000.0,560200000.0,1434900000.0,51100000.0,-260200000.0,14200000.0
AM,2015-11-27,False,Q3,2016,10-Q,480700000.0,17572000.0,6550000.0,,,0.0,1682648000.0,673120000.0,371462000.0,20414000.0,430792000.0,-89960000.0,66884000.0,1776000.0
AZZ,2015-11-30,False,Q3,2016,10-Q,242447000.0,36408000.0,23547000.0,0.91,0.91,0.0,990952000.0,320285000.0,176110000.0,17598000.0,468570000.0,104158000.0,-80868000.0,-27101000.0
CUDA,2015-11-30,False,Q3,2016,10-Q,80087000.0,-7984000.0,-1586000.0,-0.03,-0.03,0.0,429944000.0,251586000.0,279313000.0,117073000.0,-30538000.0,33871000.0,-59073000.0,-8831000.0
CMC,2015-11-30,False,Q1,2016,10-Q,1154859000.0,,-12463000.0,0.22,0.21,0.12,3302707000.0,2259438000.0,515019000.0,637188000.0,1366178000.0,219573000.0,-8356000.0,-58886000.0
SHLM,2015-11-30,False,Q1,2016,10-Q,649219000.0,26146000.0,5218000.0,0.18,0.18,0.205,2316407000.0,872978000.0,467713000.0,95562000.0,583386000.0,40025000.0,-7041000.0,-30829000.0
ADXS,2015-10-31,False,FY,2015,10-K,,-48670657.0,-47031118.0,-1.68,-1.68,0.0,119605693.0,115014573.0,3917607.0,66561683.0,115598875.0,-24135544.0,-47449887.0,120540254.0
ANGO,2015-11-30,False,Q2,2016,10-Q,89234000.0,1317000.0,-362000.0,-0.01,-0.01,0.0,760371000.0,151558000.0,60104000.0,18996000.0,547639000.0,14278000.0,-1143000.0,-12370000.0
FDS,2015-11-30,False,Q1,2016,10-Q,270504000.0,87308000.0,59965000.0,1.45,1.43,0.0,1017687000.0,320848000.0,128731000.0,180148000.0,557769000.0,71087000.0,-278180000.0,231704000.0
APOL,2015-11-30,False,Q1,2016,10-Q,586021000.0,-45249000.0,-60765000.0,-0.56,-0.56,0.0,2046578000.0,1184991000.0,751491000.0,419766000.0,1087014000.0,-18867000.0,-61591000.0,-3039000.0
FC,2015-11-28,False,Q1,2016,10-Q,45218000.0,1760000.0,790000.0,0.05,0.05,0.0,191509000.0,87840000.0,29111000.0,22324000.0,127084000.0,7109000.0,-736000.0,-231000.0
GPN,2015-11-30,False,Q2,2016,10-Q,722350000.0,123165000.0,78771000.0,0.61,0.6,0.0,5328101000.0,2655821000.0,2267645000.0,988457000.0,926099000.0,454070000.0,-278180000.0,185731000.0
CCF,2015-11-30,False,Q1,2016,10-Q,56746000.0,10886000.0,7382000.0,0.81,0.8,0.65,256304000.0,120095000.0,36885000.0,51454000.0,155316000.0,9081000.0,983000.0,-2009000.0
CTAS,2015-11-30,False,Q2,2016,10-Q,1219080000.0,200349000.0,345100000.0,3.11,3.06,1.05,4450792000.0,2043280000.0,1130981000.0,606785000.0,1924528000.0,265037000.0,313268000.0,-384219000.0
SYRG,2015-11-30,False,Q1,2016,10-Q,26137000.0,-135527000.0,-122328000.0,-1.14,-1.14,0.0,682126000.0,108946000.0,83878000.0,80723000.0,507804000.0,21087000.0,-74118000.0,-154000.0
MG,2015-11-30,False,Q2,2016,10-Q,194786000.0,19569000.0,11425000.0,0.4,0.39,0.0,480064000.0,186425000.0,90810000.0,10579000.0,264344000.0,26524000.0,-9623000.0,-16644000.0
PKE,2015-11-29,False,Q3,2016,10-Q,34323000.0,4875000.0,4109000.0,0.2,0.2,0.1,325924000.0,267554000.0,26910000.0,76735000.0,178116000.0,6786000.0,-21937000.0,-50504000.0
FCEL,2015-10-31,False,FY,2015,10-K,163077000.0,-28892000.0,-32559000.0,-1.33,-1.33,0.0,277231000.0,203898000.0,74888000.0,58852000.0,94754000.0,-44274000.0,-6930000.0,26454000.0
RHT,2015-11-30,False,Q3,2016,10-Q,523580000.0,68877000.0,46848000.0,0.26,0.25,0.0,3899205000.0,1773941000.0,1311534000.0,942037000.0,1344793000.0,139603000.0,-80497000.0,-97187000.0
GLDC,2015-11-27,False,Q2,2016,10-Q,31998047.0,1057706.0,599551.0,0.05,0.05,0.0338,44618564.0,20142278.0,11439431.0,2505700.0,22597183.0,5243476.0,-333389.0,-3563836.0
RT,2015-12-01,False,Q2,2016,10-Q,259330000.0,13223000.0,-15799000.0,-0.26,-0.26,0.0,884118000.0,99598000.0,89391000.0,45251000.0,446822000.0,-4131000.0,-16310000.0,-9639000.0
HURC,2015-10-31,False,FY,2015,10-K,219383000.0,23804000.0,16121000.0,2.46,2.44,0.31,245841000.0,218097000.0,65086000.0,55237000.0,174568000.0,28544000.0,-21813000.0,-3263000.0
TISI,2015-11-30,False,Q2,2016,10-Q,280859000.0,19399000.0,11492000.0,0.54,0.54,0.0,819868000.0,342152000.0,94594000.0,46502000.0,342526000.0,13432000.0,-283755000.0,284962000.0
LMNR,2015-10-31,False,FY,2015,10-K,95124000.0,4583000.0,6447000.0,0.46,0.46,0.18,269526000.0,13762000.0,19672000.0,39000.0,121272000.0,7695000.0,-25807000.0,18059000.0
MU,2015-12-03,False,Q1,2016,10-Q,3350000000.0,232000000.0,206000000.0,0.2,0.19,0.0,24388000000.0,8510000000.0,4025000000.0,2605000000.0,13275000000.0,1120000000.0,-660000000.0,-140000000.0
WOR,2015-11-30,False,Q2,2016,10-Q,699816000.0,11972000.0,23241000.0,0.37,0.36,0.19,1961005000.0,871896000.0,451770000.0,27354000.0,803774000.0,50592000.0,-15846000.0,-26164000.0
NAUH,2015-11-30,False,Q2,2016,10-Q,25739000.0,-1358000.0,-1178000.0,-0.05,-0.05,0.0,77195000.0,40248000.0,10794000.0,21961000.0,45762000.0,4064000.0,-511000.0,-4892000.0
NEOG,2015-11-30,False,Q2,2016,10-Q,79610000.0,14612000.0,9073000.0,0.24,0.24,0.0,425783000.0,250477000.0,31227000.0,71378000.0,377902000.0,20861000.0,-24906000.0,9054000.0
NTIC,2015-11-30,False,Q1,2016,10-Q,7024437.0,-85591.0,-234351.0,-0.05,-0.05,0.0,50592691.0,18283636.0,3527508.0,3072015.0,47065183.0,-750248.0,1221787.0,-12706.0
SONC,2015-11-30,False,Q1,2016,10-Q,145803000.0,26045000.0,12458000.0,0.25,0.24,0.11,616117000.0,86706000.0,79278000.0,36821000.0,-20737000.0,25768000.0,-5605000.0,-10533000.0
VOXX,2015-11-30,False,Q3,2016,10-Q,192506000.0,3584000.0,7777000.0,0.32,0.32,0.0,702952000.0,292786000.0,229504000.0,12435000.0,399113000.0,22477000.0,-35587000.0,17206000.0
