symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ROX,2016-03-31,False,FY,2016,10-K,72220368.0,1005547.0,-2516368.0,-0.02,-0.02,0.0,50274413.0,40689501.0,11342502.0,1430532.0,23752737.0,-2854222.0,-990604.0,4087500.0
CRVP,2016-04-30,False,Q2,2016,10-Q,16710816.0,793177.0,239251.0,0.01,0.01,0.0,37140533.0,16631519.0,7479189.0,4134648.0,4152916.0,2681455.0,-838280.0,-799998.0
IHT,2016-04-30,False,Q1,2017,10-Q,1207985.0,-397942.0,-189696.0,0.0,0.0,0.0,23858614.0,2799224.0,3358455.0,753309.0,7053919.0,-95652.0,-525977.0,-524137.0
ZEDG,2016-04-30,False,Q3,2016,10-Q,2573000.0,243000.0,326000.0,0.04,0.04,0.0,10570000.0,6033000.0,2138000.0,3976000.0,8432000.0,2470000.0,-680000.0,9000.0
CSC,2016-04-01,False,FY,2016,10-K,7106000000.0,515000000.0,251000000.0,1.82,1.78,2.99,7736000000.0,3412000000.0,2608000000.0,1178000000.0,2032000000.0,802000000.0,-1180000000.0,-485000000.0
