CAG,2015-11-29,False,Q2,2016,10-Q,3092700000.0,,154900000.0,0.36,0.35,0.25,15994600000.0,3912500000.0,3953600000.0,95900000.0,3514700000.0,318000000.0,-237000000.0,-132700000.0
DRI,2015-11-29,False,Q2,2016,10-Q,1608800000.0,81700000.0,43200000.0,0.34,0.33,0.55,5182300000.0,1383500000.0,1815400000.0,857600000.0,1989800000.0,190600000.0,179500000.0,-23100000.0
JBL,2015-11-30,False,Q1,2016,10-Q,5207977000.0,214503000.0,131885000.0,0.69,0.68,0.08,10221152000.0,6317174000.0,5775331000.0,1130344000.0,2401297000.0,145229000.0,-344132000.0,414390000.0
MCS,2015-11-26,False,Q2,2016,10-Q,115676000.0,10554000.0,4945000.0,0.35,0.35,0.105,799587000.0,47388000.0,114459000.0,6118000.0,361525000.0,46075000.0,-31278000.0,-15402000.0
NKE,2015-11-30,False,Q2,2016,10-Q,7686000000.0,,785000000.0,0.46,0.45,0.16,22583000000.0,16755000000.0,5511000000.0,3851000000.0,13405000000.0,1036000000.0,-697000000.0,-282000000.0
PIR,2015-11-28,False,Q3,2016,10-Q,472547000.0,19657000.0,10919000.0,0.13,0.13,0.07,880217000.0,627047000.0,323352000.0,48565000.0,271439000.0,41864000.0,-39457000.0,-53906000.0
RAD,2015-11-28,False,Q3,2016,10-Q,8154184000.0,,59543000.0,0.06,0.06,0.0,11718080000.0,4805167000.0,3162997000.0,226252000.0,500828000.0,669537000.0,-2281630000.0,1722446000.0
RPM,2015-11-30,False,Q2,2016,10-Q,1155984000.0,,81862000.0,0.63,0.62,0.275,4518232000.0,2011415000.0,738668000.0,190609000.0,1292224000.0,167073000.0,-40422000.0,-97938000.0
EMMS,2015-11-30,False,Q3,2016,10-Q,59614000.0,11618000.0,5548000.0,0.12,0.12,0.0,335655000.0,58484000.0,43517000.0,4316000.0,-123000.0,16700000.0,-1820000.0,-14233000.0
MLHR,2015-11-28,False,Q2,2016,10-Q,580400000.0,55500000.0,34700000.0,0.58,0.57,0.148,1204000000.0,455100000.0,370400000.0,54700000.0,476000000.0,73200000.0,-34700000.0,-47300000.0
