symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
TPC,2016-04-30,False,Q1,2017,10-Q,44372000.0,-93922000.0,-94107000.0,-1.24,-1.24,0.0,741416000.0,269005000.0,931521000.0,197648000.0,-356919000.0,-6057000.0,-10124000.0,98060000.0
ANF,2016-04-30,False,Q1,2016,10-Q,685483000.0,-54911000.0,-39587000.0,-0.59,-0.59,0.2,2344182000.0,1094528000.0,477645000.0,490975000.0,1254795000.0,-76283000.0,-21885000.0,-13268000.0
A,2016-04-30,False,Q2,2016,10-Q,1019000000.0,131000000.0,91000000.0,0.28,0.28,0.115,7640000000.0,3488000000.0,1133000000.0,2139000000.0,4165000000.0,360000000.0,-136000000.0,-102000000.0
CPB,2016-05-01,False,Q3,2016,10-Q,1870000000.0,268000000.0,185000000.0,0.6,0.59,0.312,8081000000.0,2042000000.0,2377000000.0,383000000.0,1674000000.0,1183000000.0,-234000000.0,-828000000.0
FGP,2016-04-30,False,Q3,2016,10-Q,509472000.0,54218000.0,18685000.0,0.19,0.19,0.0,2372849000.0,322566000.0,325528000.0,6266000.0,1100.0,220082000.0,-110918000.0,-110550000.0
GME,2016-04-30,False,Q1,2016,10-Q,1971500000.0,114000000.0,65800000.0,0.63,0.63,0.37,4446000000.0,2037100000.0,1366000000.0,473600000.0,2156100000.0,-376100000.0,-27900000.0,408200000.0
IHC,2015-12-31,False,FY,2015,10-K,532868000.0,48188000.0,29944000.0,1.73,1.71,0.09,1197963000.0,,,19171000.0,332704000.0,-164724000.0,168328000.0,-9516000.0
MSB,2016-04-30,False,Q1,2017,10-Q,1679.0,,-430252.0,-0.0328,-0.0328,0.0,8893010.0,8519577.0,,8219812.0,,703408.0,5585240.0,
NAV,2016-04-30,False,Q2,2016,10-Q,2197000000.0,,4000000.0,0.05,0.05,0.0,6188000000.0,4130000000.0,3620000000.0,589000000.0,-5121000000.0,-104000000.0,-166000000.0,-71000000.0
ODC,2016-04-30,False,Q3,2016,10-Q,64235000.0,-1235000.0,-892000.0,-0.24000000000000002,-0.13,0.1575,196149000.0,89945000.0,30647000.0,17194000.0,116551000.0,19409000.0,-15093000.0,-7343000.0
